,Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,SO%k,Trix_1
0,2009-08-06,0.0,0.0,16.18,16.18,0.0,0.0,16.216666666666665,16.873333333333328,17.566666666666666,18.22333333333333,15.52333333333333,14.866666666666665,14.17333333333333,0.0,0.4592592592592588,0.4592592592592588,0.0
1,2009-08-07,0.7300000000000004,0.0,16.43,16.43,1.0,2454300.0,16.40666666666667,16.78333333333334,17.13666666666667,17.51333333333334,16.053333333333338,15.67666666666667,15.323333333333338,0.0,0.5479452054794498,0.5479452054794498,0.015451174289245985
2,2009-08-10,1.0199999999999996,0.0,15.97,15.97,0.0,-2421000.0,16.069999999999997,16.529999999999994,17.089999999999996,17.549999999999994,15.509999999999994,15.049999999999995,14.489999999999995,0.0,0.3529411764705896,0.3529411764705896,-0.027997565429093055
3,2009-08-11,0.5,0.0,15.67,15.67,0.0,-2305400.0,15.723333333333334,15.946666666666667,16.223333333333336,16.44666666666667,15.446666666666667,15.223333333333334,14.946666666666667,0.0,0.33999999999999986,0.33999999999999986,-0.018785222291797164
4,2009-08-12,0.5399999999999991,0.0,16.0,16.0,1.0,1451300.0,15.953333333333333,16.246666666666666,16.493333333333336,16.786666666666665,15.706666666666667,15.413333333333336,15.166666666666668,0.0,0.6296296296296303,0.6296296296296303,0.02105934907466497
5,2009-08-13,0.7199999999999989,0.0,16.55,16.549999999999994,1.0,1150600.0,16.423333333333332,16.846666666666664,17.14333333333333,17.566666666666666,16.126666666666665,15.703333333333333,15.406666666666665,0.0,0.7638888888888911,0.7638888888888911,0.034375000000000044
6,2009-08-14,0.75,0.0,16.6,16.599999999999998,1.0,637800.0,16.616666666666667,16.983333333333334,17.366666666666667,17.733333333333334,16.233333333333334,15.866666666666667,15.483333333333334,0.0,0.4666666666666686,0.4666666666666686,0.0030211480362538194
7,2009-08-17,0.4000000000000021,0.0,16.22,16.21999999999999,0.0,-254400.0,16.263333333333332,16.326666666666664,16.433333333333334,16.496666666666666,16.156666666666666,16.09333333333333,15.986666666666661,0.0,0.11764705882352572,0.11764705882352572,-0.02289156626506039
8,2009-08-18,0.9800000000000004,0.0,17.07,17.069999999999993,1.0,1446700.0,16.87333333333333,17.39666666666666,17.72333333333333,18.24666666666666,16.546666666666663,16.023333333333333,15.696666666666665,0.0,0.8470588235294125,0.8470588235294125,0.05240443896424177
9,2009-08-19,1.1400000000000006,0.0,17.89,17.889999999999993,1.0,2070800.0,17.543333333333333,18.286666666666665,18.683333333333334,19.426666666666666,17.146666666666665,16.403333333333332,16.006666666666664,0.0,0.9561403508771924,0.9561403508771924,0.048037492677211496
10,2009-08-20,0.6600000000000001,0.0,17.76,17.759999999999987,1.0,-1882100.0,17.666666666666668,18.043333333333337,18.326666666666668,18.703333333333337,17.383333333333336,17.006666666666668,16.723333333333336,0.0,0.7121212121212156,0.7121212121212156,-0.007266629401900447
11,2009-08-21,0.39000000000000057,0.0,17.82,17.81999999999999,1.0,863600.0,17.79,18.0,18.18,18.39,17.61,17.4,17.22,0.0,0.6153846153846196,0.6153846153846196,0.0033783783783783053
12,2009-08-24,0.5500000000000007,0.0,17.5,17.499999999999993,0.0,-1021600.0,17.55,17.8,18.100000000000005,18.35,17.25,17.0,16.7,0.0,0.36363636363636187,0.36363636363636187,-0.01795735129068464
13,2009-08-25,0.3999999999999986,0.0,17.85,17.849999999999994,1.0,530800.0,17.766666666666673,17.983333333333334,18.11666666666667,18.333333333333336,17.63333333333334,17.41666666666667,17.283333333333342,0.0,0.8571428571428644,0.8571428571428644,0.02000000000000008
14,2009-08-26,0.7000000000000028,0.0,17.85,17.849999999999994,0.0,0.0,17.616666666666667,18.083333333333336,18.316666666666674,18.78333333333334,17.383333333333333,16.916666666666664,16.68333333333333,0.0,1.0,1.0,0.0
15,2009-08-27,0.6600000000000001,0.0,18.16,18.15999999999999,1.0,1161100.0,17.973333333333333,18.396666666666665,18.633333333333336,19.056666666666665,17.736666666666665,17.313333333333333,17.076666666666664,0.0,0.9242424242424232,0.9242424242424232,0.017366946778711412
16,2009-08-28,1.0,0.0,18.47,18.469999999999988,1.0,1295000.0,18.49,18.98,19.489999999999995,19.98,17.979999999999997,17.49,16.979999999999997,0.0,0.4699999999999989,0.4699999999999989,0.017070484581497725
