,Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,SO%k,Trix_1
820,2017-02-22,1.0900000000000034,0.0,74.06,74.05999999999966,1.0,-631725.0,74.32333333333334,74.7366666666667,75.41333333333333,75.82666666666668,73.64666666666669,73.23333333333333,72.55666666666667,0.0,0.13761467889908735,0.13761467889908735,-0.006039457790900588
821,2017-02-23,0.9300000000000068,0.0,73.95,73.94999999999966,0.0,-541690.0,74.00666666666666,74.44333333333333,74.93666666666667,75.37333333333333,73.5133333333333,73.07666666666665,72.58333333333331,0.0,0.4086021505376418,0.4086021505376418,-0.0014852822036186795
822,2017-02-24,0.7000000000000028,0.0,73.95,73.94999999999963,0.0,0.0,73.73,74.19000000000003,74.42999999999998,74.89000000000001,73.49000000000002,73.03,72.79,0.0,0.9714285714285772,0.9714285714285772,0.0
823,2017-02-27,0.6799999999999926,0.0,73.6,73.59999999999961,1.0,-568199.0,73.78,74.03,74.46000000000002,74.71,73.35000000000002,73.10000000000002,72.67000000000002,0.0,0.10294117647057932,0.10294117647057932,-0.004732927653820264
824,2017-02-28,1.3850000000000051,0.0,72.59,72.58999999999959,0.0,-769173.0,73.02166666666669,73.49833333333333,74.4066666666667,74.88333333333334,72.11333333333334,71.63666666666667,70.72833333333334,0.0,0.032490974729242984,0.032490974729242984,-0.0137228260869564
825,2017-03-01,1.7199999999999989,0.0,73.69,73.68999999999959,1.0,568128.0,73.75666666666666,74.24333333333333,74.79666666666667,75.28333333333333,73.2033333333333,72.71666666666665,72.16333333333331,0.0,0.4038461538461531,0.4038461538461531,0.015153602424576309
826,2017-03-02,1.095000000000013,0.0,73.96,73.95999999999958,1.0,557157.0,73.815,74.435,74.91000000000003,75.53000000000002,73.33999999999997,72.71999999999998,72.24499999999998,0.0,0.6986301369862935,0.6986301369862935,0.0036639978287419735
827,2017-03-03,1.0200000000000102,0.0,73.82,73.81999999999958,1.0,-961997.0,73.84666666666666,74.34333333333333,74.86666666666667,75.36333333333334,73.32333333333331,72.82666666666665,72.30333333333331,0.0,0.4607843137254845,0.4607843137254845,-0.0018929150892374328
828,2017-03-06,1.019999999999996,0.0,73.21,73.20999999999958,0.0,-1106870.0,73.21166666666666,73.6233333333333,74.03666666666666,74.44833333333331,72.79833333333332,72.38666666666666,71.97333333333331,0.0,0.4969696969696911,0.4969696969696911,-0.0082633432674072
829,2017-03-07,0.7800000000000011,0.0,72.86,72.85999999999959,0.0,-675149.0,72.96,73.29999999999998,73.74000000000002,74.07999999999998,72.51999999999998,72.17999999999998,71.73999999999998,0.0,0.30769230769230066,0.30769230769230066,-0.004780767654691905
830,2017-03-08,1.0300000000000011,0.0,73.11,73.10999999999959,1.0,1073897.0,73.01333333333334,73.57666666666667,74.04333333333334,74.60666666666667,72.54666666666667,71.98333333333333,71.51666666666667,0.0,0.6407766990291222,0.6407766990291222,0.0034312379906670325
831,2017-03-09,0.8599999999999994,0.0,73.46,73.4599999999996,1.0,676293.0,73.51666666666667,73.91333333333333,74.36666666666667,74.7633333333333,73.06333333333333,72.66666666666667,72.21333333333334,0.0,0.39999999999999,0.39999999999999,0.004787306797975575
832,2017-03-10,1.1200000000000043,0.0,74.47,74.46999999999963,1.0,692608.0,74.30666666666666,74.74333333333331,75.01666666666667,75.4533333333333,74.03333333333332,73.59666666666666,73.32333333333331,0.0,0.8450704225352107,0.8450704225352107,0.013748979036210252
833,2017-03-13,1.0600000000000025,0.0,74.76,74.75999999999962,1.0,668353.0,74.45333333333333,75.13666666666667,75.51333333333334,76.19666666666667,74.07666666666667,73.39333333333333,73.01666666666667,0.0,0.93396226415095,0.93396226415095,0.0038941855780852187
