,Unnamed: 0,Date,Open,High,Low,Close,Volume,Name,Acc/Dist_ROC_1,ADX_14_50,ATR_14,BollingerB_5,Bollinger%b_5,BollingerB_20,Bollinger%b_20,Copp_10,Chaikin,EMA_5,EMA_20,Force_2,KST_10_10_10_15_10_15_20_30,MA_5,MA_20,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,MFI_14,Momentum_1,Mass Index,OBV_5,OBV_20,PP,R1,R2,R3,S1,S2,S3,ROC_5,ROC_20,RSI_6,RSI_12,STD_5,STD_20,SO%d_5,SO%d_20,SO%k,Trix_5,Trix_20,TSI_25_13,buy,sell
43,43,2015-03-06,73.41,74.5,72.75,72.98,988083,QRVO,-0.0,,2.705263961152853,0.10984364200352777,0.6316097250330401,0.18251701719268965,0.8783824648340631,0.10526784359217793,-231009.1600151524,72.18468996910484,69.69759315043213,-393085.44000000326,4.015273750427377,71.93999999999998,68.2655,1.0495813629898123,0.3427781638756889,0.7068031991141234,0.5,-1.5300000000000011,24.584193288881952,482505.4,-68604.2,73.41000000000003,74.07000000000002,75.16000000000003,75.82000000000002,72.32000000000002,71.66000000000003,70.57000000000002,0.052343186733958325,0.107603581727121,0.8908639636304071,0.7914141894962069,1.9755379014334464,3.1149038592918887,0.4836432203147608,0.5313583632299136,0.1314285714285737,0.008692888837481191,,0.08993612601515899,0,0
44,44,2015-03-09,73.24,75.45,73.13,74.83,1076610,QRVO,0.0,,2.6738452527834826,0.09184350088973248,0.7674465678523422,0.19709687723080502,0.9517087305403086,0.13313390370807668,-22896.717512913427,73.06645998990466,70.19186407377988,-174506.55999999627,4.871124487133756,73.03599999999999,68.71249999999999,1.3065004093606802,0.5373169162615272,0.7691834930991529,0.5,1.8499999999999943,24.55916402271321,923412.2,50335.9,74.46999999999998,75.80999999999997,76.78999999999998,78.12999999999998,73.48999999999997,72.14999999999998,71.16999999999996,0.05632411067193669,0.17398807656102913,0.9207601661506062,0.8196467474901653,1.676970482745625,3.3857547941804214,0.566681688095338,0.5507539984815268,0.732758620689654,0.009340457988832877,,0.11391230556903699,0,0
45,45,2015-03-10,74.13,74.31,71.74,72.15,1365519,QRVO,-0.0,,2.729409463940894,0.07150919133978251,0.28097792127604365,0.18835702491381134,0.7316904241802432,0.13537170043111746,-390974.79814403417,72.76097332417766,70.38023947271991,-313271.87999999936,5.572563225251349,73.29799999999997,69.133,1.2846868850961355,0.6879020320654671,0.5967848530306686,0.5,-2.6799999999999926,24.32279491377473,348499.6,60240.05,72.73333333333333,73.72666666666667,75.30333333333336,76.2966666666667,71.15666666666667,70.16333333333333,68.58666666666666,0.0018050541516246828,0.10965856659489404,0.5898018926176848,0.6641928758516905,1.310370176705844,3.25542155084163,0.430965482296006,0.5131180015370557,0.15953307392996482,0.008060853872608409,,0.11156189638664908,0,0
46,46,2015-03-11,72.67,73.6,72.05,72.95,1039697,QRVO,0.0,,2.5719659943762703,0.06196305744972965,0.3827222488828501,0.18471140721306928,0.7663340979983699,0.1480058802991798,-156810.14448499403,72.82398221645197,70.62721609734281,69396.43999999983,6.0002146268974315,73.48399999999998,69.5295,1.3151342881243693,0.8140933855499008,0.5010409025744683,0.5714285714285714,0.7999999999999972,24.116974711950302,276929.6,46893.8,72.86666666666666,73.68333333333331,74.41666666666664,75.2333333333333,72.13333333333333,71.31666666666666,70.58333333333333,-0.02093678700845527,0.1266409266409267,0.5898018926176848,0.6641928758516905,1.1383233284089829,3.210722946955275,0.4808587088915368,0.5196079564605551,0.5806451612903273,0.006680692584699671,,0.11463571195662385,0,0
47,47,2015-03-12,73.34,74.35,72.92,73.42,794838,QRVO,-0.0,,2.4195453928548325,0.05388752770664208,0.5390058709931833,0.17811284844367847,0.7774186837169743,0.14929554784433535,-176160.13542377218,73.02265481166906,70.89539372698326,-724764.8699999978,6.740495697079022,73.26599999999998,69.96300000000001,1.3605646127313804,0.9239062073753748,0.4366584053560055,0.6428571428571429,0.4699999999999989,23.939218538188094,111508.6,141465.05,73.56333333333333,74.20666666666666,74.99333333333333,75.63666666666666,72.77666666666667,72.13333333333334,71.34666666666669,0.006029049054535458,0.1090634441087613,0.7027824483395665,0.7061874314890688,0.9870309012387094,3.1153273039162683,0.4371225889901417,0.5032877434679351,0.3496503496503515,0.005627694043830178,,0.11990708251058285,0,0
48,48,2015-03-13,73.35,73.99,71.8,72.57,761933,QRVO,-0.0,,2.3889117377855045,0.05644431490070315,0.3513612576302849,0.1727310621255492,0.6885121954323156,0.13891775658451008,-163968.30008048384,72.87176987409109,71.05607165718911,105550.32000000267,7.346960123993096,73.18399999999998,70.2815,1.3142276242015072,1.002266527660683,0.31196109654082416,0.5714285714285714,-0.8500000000000085,23.85338240509601,156738.6,45417.1,72.78666666666666,73.77333333333333,74.97666666666666,75.96333333333331,71.58333333333333,70.59666666666666,69.39333333333333,-0.030201790725644863,0.03627016992717395,0.4459758451259756,0.5785082553064339,1.0327051854232645,3.034949535694196,0.40861445043168937,0.4887331782985443,0.3515981735159803,0.004294810029407239,,0.11753418579269913,0,0
49,49,2015-03-16,74.21,76.75,74.0,76.33,1822376,QRVO,0.0,,2.627910143906838,0.09028402645340093,0.9289742147371034,0.18816450073465932,0.9316174096846844,0.15664200122144414,330599.065675264,74.02451325120194,71.56174354905124,2990135.5799999963,7.715264539242124,73.48399999999998,70.59649999999998,1.5569224597055469,1.1135339993682318,0.4433884603373146,0.5714285714285714,3.7600000000000047,23.83182596812052,305891.8,42992.0,75.69333333333333,77.38666666666666,78.44333333333333,80.13666666666666,74.63666666666666,72.94333333333333,71.88666666666666,0.05793485793485782,0.09922235023041476,0.7549301528066641,0.723893086317144,1.6586078499754278,3.3209387940285944,0.5548338762746885,0.5231104698073124,0.8472727272727266,0.005003959989801067,,0.13832625035040896,0,0
50,50,2015-03-17,76.16,78.12,75.9,77.71,1824736,QRVO,0.0,,2.5734852902831697,0.12257307431342004,0.8405712544151596,0.20652118196728192,0.956867945177986,0.16150517784024862,466279.3490105202,75.25300883541908,72.15086827124009,5462807.420000001,8.396824006941745,74.59599999999998,71.00999999999998,1.8372847488846415,1.2586349819200306,0.5786497669646111,0.6428571428571429,1.3799999999999957,23.842898341176607,943942.8,182926.95,77.24333333333334,78.58666666666667,79.46333333333334,80.80666666666667,76.36666666666667,75.02333333333334,74.14666666666669,0.06525017135023976,0.15057743559372205,0.8233768732860158,0.7703596338790359,2.2858652628709697,3.666267282874172,0.6416610227123447,0.5511094805521515,0.8153153153153103,0.006633590039563587,,0.16257791800892435,0,0
51,51,2015-03-18,77.86,80.8,77.69,79.96,2272864,QRVO,0.0,,2.6450625689331844,0.16037057716486214,0.8250780273337501,0.2276382900644318,1.0107948774526845,0.17985856898981253,445777.75640874734,76.82200589137304,72.89870271429568,1635271.4399999978,8.947573921450264,75.99799999999998,71.631,2.2123291647426133,1.4497434760732342,0.7625856886693789,0.6428571428571429,2.25,23.989645596105145,1190576.2,349402.95,79.48333333333333,81.27666666666667,82.59333333333333,84.38666666666667,78.16666666666667,76.37333333333333,75.05666666666667,0.08907654590029954,0.2245022970903522,0.8999246063828151,0.8346805232106259,3.0469607808437966,4.076489588901328,0.6710751941545627,0.5682315317932727,0.7299035369774908,0.00898109550926472,,0.19413246304477952,0,0
52,52,2015-03-19,81.52,82.27,79.21,80.38,1885961,QRVO,-0.0,,2.7004156983832797,0.16345326549234673,0.7363702095771402,0.2340474778195293,0.971917327764224,0.190402213875465,-76848.66517740538,78.00800392813315,73.61476573824322,163470.75000000012,9.745893848235836,77.38999999999997,72.385,2.5137968139345763,1.6628839625732914,0.8509128513612845,0.7142857142857143,0.4200000000000017,24.161223496876847,1408800.8,504970.85,80.61999999999998,82.02999999999999,83.67999999999998,85.08999999999997,78.96999999999998,77.55999999999997,75.90999999999998,0.10762022874466036,0.2333895964400797,0.9249139392519105,0.8600845564045201,3.1624120541131773,4.235381670491656,0.5748344431171433,0.5504403946948297,0.3823529411764709,0.010758139084689762,,0.2211786909615816,0,0
53,53,2015-03-20,81.44,81.5,79.7,80.8,4740960,QRVO,0.0,,2.5803073560295298,0.0975225651421136,0.7288592720447409,0.23375893727776145,0.9463167697351714,0.20083208488452414,192745.53601038444,78.93866928571042,74.3021644946692,2073200.6400000085,10.627500666315012,79.03599999999997,73.1665,2.7542384705131866,1.8814254053635435,0.8728130651496431,0.7857142857142857,0.4200000000000017,24.325110459372763,2509379.4,815190.25,80.66666666666667,81.63333333333334,82.46666666666668,83.43333333333334,79.83333333333334,78.86666666666667,78.03333333333335,0.05856150923621117,0.2421214450422752,0.9249139392519105,0.8600845564045202,1.926948364643022,4.275830821083333,0.5869266657855446,0.5562446556968679,0.6111111111111089,0.011669326434981591,,0.2450187418588131,0,0
54,54,2015-03-23,81.15,84.19,81.07,84.09,2001013,QRVO,0.0,,2.6883076124964784,0.11380828655880118,0.8818316103702257,0.2422036729956205,1.0554604570275692,0.2172915761552517,546162.2719155232,80.6557795241616,75.23814693296755,426842.9200000009,12.225494811052533,80.58799999999998,74.1185,3.17003801556541,2.139403416451261,1.030634599114149,0.7857142857142857,3.2900000000000063,24.375941010456486,2545106.8,959727.75,83.11666666666666,85.16333333333333,86.23666666666668,88.28333333333332,82.04333333333331,79.99666666666666,78.92333333333332,0.08210011581521053,0.2127199307758869,0.9603894753230234,0.8995400764680904,2.292895549300167,4.487943234231475,0.7139340165328337,0.5956147260085272,0.9679487179487198,0.01324194999577807,,0.2807428448919876,0,0
55,55,2015-03-24,84.6,85.63,82.66,83.21,1792326,QRVO,-0.0,,2.725879030464722,0.09019559710506653,0.7065718082897982,0.2552128092912461,0.9398475092457264,0.2268865702059989,-313844.2131874105,81.50718634955828,76.00017577425926,-7106207.93999999,13.568691780756874,81.68799999999997,74.812,3.390224021850728,2.3897658951226304,1.000458126728097,0.7857142857142857,-0.8800000000000097,24.49370775579845,1821694.4,785106.3,83.83333333333333,85.00666666666666,86.80333333333333,87.97666666666666,82.03666666666666,80.86333333333333,79.06666666666666,0.04064532266133067,0.23805981252789765,0.9707473932765076,0.9147491189731496,1.841974484079668,4.773245172174175,0.5376844060593502,0.5563817967516005,0.1851851851851843,0.013607757729919706,0.003303203072933089,0.3013401860024356,0,0
56,56,2015-03-25,83.55,83.79,75.52,77.13,3728849,QRVO,-0.0,,3.4653072229408948,0.1344934384273491,0.13410979241702342,0.2361453417726518,0.6024537539208887,0.20638863297331864,-1002558.1351171577,80.04812423290494,76.10813760365349,-12025738.560000015,13.89484721913477,81.12199999999999,75.30799999999998,3.0445888113218014,2.5208135396751024,0.5237752716466995,0.7142857142857143,-6.079999999999997,24.91058570852977,621351.8,646922.5,78.81333333333333,82.10666666666667,87.08333333333336,90.37666666666668,73.83666666666666,70.54333333333331,65.56666666666665,-0.04043294351828813,0.07828882986159645,0.34482301239145,0.4847260379526024,2.7275941780258526,4.445908349553715,0.4233494589262907,0.5218188675990014,0.1946795646916563,0.010069635945872644,0.0035410878097445093,0.2652510200422913,0,0
57,57,2015-03-26,73.5,77.75,72.1,77.19,3005851,QRVO,0.0,,3.7566720132082296,0.16225499532258428,0.24775883347444916,0.23136605374802105,0.5914278977383974,0.18393102144544227,298144.79763207264,79.09541615521165,76.21148349203419,-7305420.499999995,14.253434891188695,80.48399999999998,75.59100000000001,2.7438138376441827,2.5654362256587873,0.17837761198539592,0.7142857142857143,0.060000000000002274,25.301554202268804,845329.8,691397.45,75.67999999999998,79.25999999999998,81.33000000000001,84.91,73.60999999999999,70.02999999999999,67.95999999999998,-0.04467821782178217,0.11224783861671456,0.2407333123710914,0.3828453804382643,3.264732760885717,4.372297842216663,0.5825279578780053,0.5580295000856177,0.900884955752212,0.00602754509148684,0.0036995886627235906,0.2380780988726171,0,0
58,58,2015-03-27,77.63,80.69,77.51,79.28,2634855,QRVO,0.0,,3.722441704433253,0.16455700343443105,0.4317881093420588,0.2202985719594572,0.6906163440156803,0.18526812106340276,131239.1062288197,79.15694410347696,76.50452197909273,-2352087.100000006,14.850835554148187,80.17999999999998,76.085,2.6419510052714656,2.580745391716856,0.061205613554609524,0.7142857142857143,2.0900000000000034,25.6073716894682,424108.8,893183.05,79.16,80.80999999999997,82.33999999999997,83.98999999999998,77.63,75.98,74.45,-0.05720061838506365,0.14318673395818324,0.4430654726176619,0.4914402414064985,3.2985451338431697,4.1903542118838235,0.5738865631132862,0.557893345453357,0.5566037735849056,0.0036714941788772775,0.0038235055139622907,0.2272727261200551,0,0
59,59,2015-03-30,80.22,81.4,79.71,81.4,1820353,QRVO,0.0,,3.508742914664757,0.13353241000016336,0.6653065361901073,0.21043321480308189,0.7920199304279999,0.184720214527608,535321.270075817,79.9046294023383,76.97191073507216,-4990946.580000008,15.587209325417447,79.64199999999998,76.6875,2.6995673380227596,2.604517495466763,0.09504984255599692,0.7857142857142857,2.1200000000000045,25.796489239809137,387976.8,1040596.9,80.83666666666667,81.96333333333334,82.52666666666669,83.65333333333336,80.27333333333334,79.14666666666666,78.58333333333333,-0.021752193246003942,0.1490683229813665,0.4890962896139918,0.5157588470348695,2.658697049308252,4.0343992900528365,0.7159243754127205,0.6001028454033707,1.0,0.0032794655472844552,0.003944448080215065,0.2293047106352288,0,0
60,60,2015-03-31,80.93,81.0,78.55,79.7,2006906,QRVO,-0.0,,3.4208963124896887,0.09164170976785233,0.6050565868294168,0.19915782877749616,0.667272709760762,0.1713417174556736,33664.678837458545,79.83641960155764,77.23230983526011,-263738.58000000106,15.798991230057894,78.93999999999998,77.13050000000001,2.579436381477336,2.5994999700448043,-0.020063588567467597,0.7142857142857143,-1.7000000000000028,25.786126754982142,345060.8,864799.4,79.75,80.95,82.2,83.4,78.5,77.3,76.05,0.0333203682095165,0.1066370452652042,0.4113343334121456,0.4721635682262143,1.8085491422685651,3.840285728130668,0.6337455019743379,0.5876259472559953,0.4693877551020426,0.0026418901517292264,0.004032361769259184,0.2177433122497016,0,0
61,61,2015-04-01,78.53,79.3,77.81,78.8,1430165,QRVO,0.0,0.3236546066573686,3.216748177199854,0.07681012566887659,0.4221552920428913,0.18900109434007892,0.5908698491540054,0.15315877369513345,14124.494816548833,79.49094640103425,77.38191570823962,1014488.8000000031,15.974304334712464,79.27399999999999,77.46950000000002,2.384664732713375,2.5565239968180866,-0.17185926410471186,0.6428571428571429,-0.9000000000000057,25.688912600107226,804797.6,723413.8,78.63666666666667,79.46333333333334,80.12666666666667,80.95333333333333,77.97333333333334,77.14666666666669,76.48333333333333,0.020857624044565357,0.0575761642732518,0.3601891024277983,0.4438770274550472,1.5222614755686303,3.6604550694946867,0.6439735113834626,0.5949553719936955,0.6644295302013411,0.0015796184766321648,0.004078252095185134,0.20180910943130095,0,0
62,62,2015-04-02,79.2,79.2,76.67,77.79,1603809,QRVO,-0.0,0.3203048357601914,3.125170624194784,0.06691622711335903,0.19808462185527795,0.1851649520419327,0.5108869540191813,0.12292958352713727,-203294.22750985296,78.9239642673516,77.42085200284052,769915.2699999986,15.943581790449938,79.39399999999998,77.6335,2.124891168769409,2.4701830853637663,-0.3452919165943569,0.6428571428571429,-1.009999999999991,25.52219002221248,-117134.4,562126.2,77.88666666666667,79.10333333333334,80.41666666666667,81.63333333333334,76.57333333333334,75.35666666666667,74.04333333333334,-0.018794147325933337,0.0659084680734448,0.28402256732873976,0.4002240068948839,1.3281867338595066,3.5937508260868456,0.5768782566002927,0.5804271550952395,0.4426877470355747,0.00013942610778268705,0.004075762336507247,0.1815316835047097,0,0
63,63,2015-04-06,76.88,77.15,75.2,76.51,1613574,QRVO,0.0,0.3231662040470595,3.053807024554408,0.0943267339798066,0.18668981865527973,0.17665672281229589,0.4054246913106661,0.08811639284447506,-38861.653398842675,78.11930951156343,77.33396058708391,-420006.60999999853,15.34490149393306,78.83999999999997,77.81,1.7957230134524735,2.3352731383736622,-0.5395501249211887,0.5714285714285714,-1.2800000000000011,25.380060094305172,-966820.2,530851.65,76.28666666666669,77.37333333333333,78.23666666666666,79.32333333333334,75.42333333333335,74.33666666666667,73.47333333333334,-0.060073710073710075,0.022450888681010386,0.20555343005936536,0.34806021374459045,1.859179926741988,3.4364149005061857,0.6085171283319891,0.5891432475380524,0.6717948717948722,-0.001641903050832184,0.004018517074925064,0.15576094917283473,0,0
64,64,2015-04-07,77.08,77.69,72.73,73.23,2251917,QRVO,-0.0,0.3263804209657154,3.307989290261581,0.1305426329045227,0.10550368069952462,0.18149359415529784,0.1810206674866564,0.03330917872559327,-716521.9346819094,76.48953967436978,76.94252187741806,-2955372.4800000014,14.050285005365836,77.20599999999997,77.73,1.2573473508111874,2.1196650534769623,-0.8623177026657749,0.5,-3.280000000000001,25.43296035914671,-1781274.2,364425.3,74.55000000000003,76.37000000000002,79.51,81.33000000000001,71.41000000000003,69.59000000000002,66.45000000000003,-0.0811794228356336,0.014968814968814944,0.12458457951633076,0.2764974055113717,2.5196686290066443,3.5268742684228256,0.4392802360916878,0.5425653330520067,0.10080645161290336,-0.004541135478367939,0.0038782263220010172,0.1114829928871512,0,0
65,65,2015-04-08,73.8,75.2,72.51,72.84,2108002,QRVO,-0.0,0.33236455451701724,3.2255841990583143,0.1415957071468298,0.22117112593735835,0.17860958996715146,0.14545122895039556,-0.012462476778790341,-862711.2948518004,75.27302644957695,76.55127619366614,-1814550.760000001,12.793356552330913,75.834,77.7645,0.7903033657830463,1.8537700960968169,-1.0634667303137704,0.42857142857142855,-0.39000000000000057,25.45340677238833,-1801493.4,327301.15,73.51666666666667,74.52333333333333,76.20666666666666,77.21333333333331,71.83333333333333,70.82666666666667,69.14333333333333,-0.07563451776649739,-0.0015078821110349474,0.11875165085679815,0.2706400517490863,2.684442213943173,3.4723713647501366,0.3337456840360899,0.5025217532186055,0.12267657992565002,-0.007062531168268217,0.0036744438351385272,0.07372724242782994,0,0
66,66,2015-04-09,72.71,74.9,71.22,74.63,1385059,QRVO,0.0,0.3321581380692005,3.2861771269542905,0.1131358279041426,0.4563945973196635,0.17308193241100675,0.26113554430564984,-0.02997404291820592,38106.88926538311,75.05868429971763,76.36807325933458,-1213601.1999999923,12.117414678315976,75.0,77.8485,0.5574257865035435,1.5944835880528283,-1.037057801549285,0.42857142857142855,1.789999999999992,25.472281777567034,-1238448.6,344569.25,73.58333333333333,75.94666666666666,77.26333333333334,79.62666666666667,72.26666666666667,69.90333333333332,68.58666666666664,-0.04062218794189498,0.016480523018251068,0.08578204065394149,0.2359957180011877,2.121296773202673,3.368542203824565,0.5313739342852432,0.5429625577183217,0.926630434782606,-0.007745979625363969,0.003450327866380347,0.054137463822482274,0,0
67,67,2015-04-10,75.61,75.93,72.76,73.58,1315407,QRVO,-0.0,0.33380483989363263,3.2706859228524916,0.07948934118791405,0.40194698949808144,0.17250422070541255,0.18158473894194388,-0.0557524229741351,-174880.67219058712,74.56578953314455,76.10224807874077,-586520.299999996,10.642639532324848,74.15799999999999,77.8565,0.2852813141189756,1.332628876539494,-1.0473475624205184,0.42857142857142855,-1.0499999999999972,25.46302405137529,-1180768.2,239057.0,74.08999999999997,75.41999999999997,77.25999999999998,78.58999999999997,72.24999999999997,70.91999999999999,69.07999999999997,-0.03829564762776117,0.013917596803086749,0.3023093235570197,0.3183353802119008,1.4736926409533322,3.3576437148377383,0.4404743158115161,0.515857541681206,0.25867507886435104,-0.00792768797390327,0.003201718474542346,0.03140693526111571,0,0
68,68,2015-04-13,73.79,75.12,72.11,72.63,1243676,QRVO,-0.0,0.3419203019115122,3.2359260097227063,0.04291268832725275,0.2611954627409493,0.1722433290996683,0.11005249493475264,-0.08398473581648529,-303095.6766853765,73.92052635542925,75.7712261019591,282766.0,8.900486470089087,73.38199999999998,77.8595,-0.006613024159562997,1.0647688294491768,-1.0713818536087398,0.35714285714285715,-0.9500000000000028,25.510030397586146,-1106788.6,214969.85,73.28666666666669,74.46333333333334,76.2966666666667,77.47333333333336,71.45333333333333,70.27666666666667,68.44333333333334,-0.008193363375665827,-0.0484737324774008,0.24999721596917066,0.294651707563851,0.7872547237076152,3.3526948705089064,0.35123536890196594,0.4831485705179368,0.17275747508305486,-0.008087768359466938,0.00292783331697174,0.006779364478575311,0,0
69,69,2015-04-14,72.38,73.17,69.3,70.5,2457067,QRVO,-0.0,0.34964353302494605,3.3204729819283663,0.08360932050778569,0.11640577764470768,0.19211037507477427,0.02568907603514793,-0.1086905782170205,-365963.9974469639,72.78035090361895,75.26874903771059,-3516312.799999998,6.633892617046947,72.83599999999998,77.568,-0.4044088313967365,0.7709230582492579,-1.1753318896459943,0.2857142857142857,-2.1299999999999955,25.60187267034441,-1147818.6,997.7,70.99,72.67999999999998,74.86,76.55,68.80999999999999,67.11999999999999,64.93999999999998,-0.032125205930807296,-0.0927808518852142,0.12211060796962292,0.2134989185164389,1.5224421171262692,3.7254043934500234,0.3375160857279193,0.4666506567498391,0.3100775193798453,-0.008948338501894894,0.0026145991330735127,-0.026942748247836438,0,0
70,70,2015-04-15,71.0,72.0,69.37,70.91,1714594,QRVO,0.0,0.3586401980808154,3.2284063564345025,0.09656234203888683,0.2798723788329137,0.20775413307700105,0.10621863395704598,-0.12377356442801896,31892.507080161162,72.15690060241243,74.85328930913286,-809978.9599999995,4.837460813162523,72.44999999999997,77.22800000000001,-0.6788663202123928,0.4809570994857245,-1.1598234196981174,0.2857142857142857,0.4099999999999966,25.64062561689354,-383299.4,-4509.4,70.76,72.15,73.38999999999999,74.78,69.52000000000001,68.13000000000001,66.89000000000001,-0.049845906471928166,-0.11318159079539768,0.1221106079696229,0.2134989185164389,1.7489854201793371,4.0111090473176585,0.4201945007514646,0.4779838262763656,0.5855513307984771,-0.00929662305875347,0.0022842567257912523,-0.05135813334966955,0,0
71,71,2015-04-16,70.8,71.5,68.61,71.46,1495531,QRVO,0.0,0.3672090058594064,3.1832839962457253,0.07074794721390855,0.4299327709657121,0.21635423316174326,0.17845512426922555,-0.13613935969113528,561085.4666602882,71.92460040160825,74.52987889165952,-923074.5599999941,3.302342244392245,71.81599999999997,76.803,-0.8424309494110531,0.2162735870668003,-1.0587045364778531,0.2857142857142857,0.5499999999999972,25.720659285903462,-361205.0,-43376.05,70.52333333333333,72.43666666666665,73.41333333333331,75.32666666666665,69.54666666666665,67.63333333333333,66.65666666666665,-0.028812177222071283,-0.11097287882557852,0.0960610400377601,0.19337957960672572,1.2702086442785137,4.154163542380342,0.6088493903510729,0.5264174212178604,0.9861591695501708,-0.008805104916308532,0.001955126767160966,-0.06741122969064074,0,0
72,72,2015-04-17,70.7,71.11,69.61,70.07,1177836,QRVO,-0.0,0.3655909666250365,3.0055076316689617,0.055728684981206526,0.23656917252940554,0.22667833853834585,0.14045571481747013,-0.15473790168541812,118977.89572704314,71.30640026773874,74.10484313689494,450876.7200000018,1.4362474841834314,71.11399999999998,76.2875,-1.071477531467636,-0.041281231571595,-1.0301962998960408,0.21428571428571427,-1.3900000000000006,25.762092309682693,-333690.8,-196565.9,70.26333333333334,70.91666666666667,71.76333333333334,72.41666666666667,69.41666666666667,68.76333333333334,67.91666666666667,-0.035247143053834536,-0.13279702970297036,0.0960610400377601,0.19337957960672572,0.99077242593838,4.3231809378110135,0.5081218157895887,0.5054747162499229,0.3066666666666625,-0.008560085932653136,0.0016172139158745445,-0.0893642642456644,0,0
73,73,2015-04-20,70.4,72.35,70.4,72.01,1216884,QRVO,0.0,0.35229759956589857,2.9087708449521066,0.04322694038870488,0.8323904201171379,0.2260805444348855,0.2761806415881866,-0.15484058672255352,324379.1156691361,71.54093351182586,73.90521299353078,-153255.85000000318,0.4798672285194341,70.98999999999998,75.848,-1.0844314764894278,-0.2499142582652212,-0.8345172182242067,0.21428571428571427,1.940000000000012,25.749522897101155,158421.2,-372769.7,71.58666666666666,72.77333333333331,73.53666666666666,74.7233333333333,70.82333333333331,69.63666666666667,68.87333333333333,0.021418439716312132,-0.14365560708764416,0.4626445639531059,0.3359767046778106,0.7671701245485396,4.2869392835742985,0.6139615524067457,0.535985280558262,0.8256410256410301,-0.007176449687990289,0.0013037353172096699,-0.09268492260566592,0,0
74,74,2015-04-21,72.5,74.26,72.01,74.07,1159958,QRVO,0.0,0.3381027273608148,2.8209328154354285,0.0839165015407648,0.8932094864578091,0.2035740958351448,0.4167465159008632,-0.1355157986029531,433492.1733820735,72.38395567455063,73.92091562483455,-71512.0,-0.4833549452569095,71.70399999999998,75.34700000000002,-0.9183611395671109,-0.3836051610058589,-0.5347559785612519,0.2857142857142857,2.059999999999988,25.67878849018981,881826.2,-414822.45,73.44666666666667,74.88333333333334,75.69666666666667,77.13333333333334,72.63333333333334,71.19666666666667,70.38333333333334,0.04456353123677897,-0.10984256699915876,0.7133382211502559,0.4976421209096125,1.5042872066197492,3.834674349722664,0.7144928867896867,0.572154710477901,0.9155555555555502,-0.004493556095469165,0.0010397430032753373,-0.07980718496694268,0,0
75,75,2015-04-22,74.25,74.54,73.06,74.48,817874,QRVO,0.0,0.3317910588145434,2.642138391848837,0.1017667368677764,0.7797926394416739,0.17941480969154908,0.4679688765548709,-0.11451928639736975,371109.1994979004,73.08263711636711,73.97418824759559,-985554.6999999995,-1.3475363703097796,72.41799999999998,74.9105,-0.7451645547717192,-0.4559177002896219,-0.28924685448209725,0.35714285714285715,0.4100000000000108,25.562000829728948,702482.2,-284312.45,74.02666666666669,74.99333333333338,75.50666666666669,76.47333333333337,73.51333333333336,72.5466666666667,72.03333333333336,0.04226140498180815,-0.03435757811487089,0.7383873769706423,0.5179740937195726,1.8424358876226568,3.3600132753496967,0.7961484110129472,0.6090592291920074,0.959459459459458,-0.0017264495126257553,0.0008227103427904438,-0.06633784226304808,0,0
76,76,2015-04-23,73.93,73.95,71.55,73.27,1121670,QRVO,0.0,0.3325342873707559,2.6805205687328884,0.09805113263467263,0.5686643659325985,0.17862443312185375,0.3915435520914106,-0.10471041569050793,227373.50501430218,73.1450914109114,73.9070925120557,30630.39999999989,-2.1529574215902265,72.77999999999999,74.7175,-0.6972632044925433,-0.5041871538596332,-0.1930760506329101,0.35714285714285715,-1.210000000000008,25.412388402391173,179042.0,-153953.5,72.92333333333333,74.29666666666667,75.32333333333334,76.69666666666667,71.89666666666666,70.52333333333333,69.49666666666666,0.04566861709718857,-0.050783780282420025,0.4448823961675472,0.411760409720244,1.7840403582878686,3.336592770445527,0.7696544962308522,0.6193121696402166,0.7166666666666645,-0.0002009374521693221,0.0006305615341513197,-0.06340986912162534,0,0
77,77,2015-04-24,73.08,73.1,69.7,70.12,1633801,QRVO,-0.0,0.3357053845822162,2.7991195110186253,0.09699640420868164,0.12183275704781465,0.1847105253152424,0.1910266728216412,-0.10194353070996344,-398165.518321539,72.13672760727425,73.54627015246344,-3557441.72,-3.245337680729622,72.78999999999998,74.36399999999998,-0.9024908483624188,-0.5838483584601142,-0.3186424899023046,0.35714285714285715,-3.1499999999999915,25.31450291880185,87849.0,-385936.1,70.97333333333334,72.24666666666668,74.3733333333333,75.64666666666669,68.84666666666669,67.57333333333335,65.4466666666667,-0.026246354672962092,-0.11553985872855695,0.2645282606504158,0.31749459626176985,1.7650920655874842,3.4339533761356704,0.5542794680754666,0.5720755352109465,0.12352941176470668,-0.0010390695514772847,0.00042376540318250273,-0.08193046139845685,0,0
