Date,ATR_1,ATR_5,ATR_21,BollingerB_5,Bollinger%b_5,BollingerB_21,Bollinger%b_21,Copp_1,Copp_5,Copp_21,Chaikin,EMA_1,EMA_5,EMA_21,Force_1,Force_5,Force_21,KST_10_10_10_15_10_15_20_30,MA_1,MA_5,MA_21,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,MFI_1,MFI_5,MFI_21,Momentum_1,Momentum_5,Momentum_21,Mass Index,OBV_1,OBV_5,OBV_21,PP,R1,R2,R3,S1,S2,S3,ROC_1,ROC_5,ROC_21,RSI_5,RSI_21,STD_5,STD_21,SO%d_1,SO%d_5,SO%d_21,SO%k,Trix_1,Trix_5,TSI_25_13
2012-03-22,0.4200000000000017,0.5061817098880843,0.6687040094931979,0.03280406978450932,0.2418910754510233,0.06565249663144779,0.26794836790353843,0.0,-0.0005965431454137898,-0.0364254748579049,-76220.88206101322,31.15,31.371432916436127,31.586093983928482,83044.0000000005,-56325.0000000008,-85103.99999999987,-3.3807535877796715,31.15000000000001,31.416000000000118,31.631904761904746,-0.16877383636425236,-0.15726441789179724,-0.011509418472455095,0.0,0.2,0.42857142857142855,-0.2600000000000016,-0.15000000000000213,-1.0799999999999983,25.016061508417163,-722800.0,-290080.0,-83623.80952380953,31.176666666666666,31.36333333333333,31.576666666666664,31.763333333333332,30.96333333333333,30.776666666666664,30.56333333333333,0.0,-0.0006416426050690769,-0.04447852760736205,0.1627882218737428,0.3826517308596004,0.2576431640875371,0.5191783802068072,0.3999999999999983,0.4889560612903465,0.4937727861435585,0.3999999999999983,-0.008277618592804889,-0.00027079678947910504,-0.06798261465901352
2012-03-23,0.6350000000000016,0.54912113992539,0.66564000863018,0.028641868519198338,0.3867728546898048,0.05981990620248349,0.3822544442838512,0.0,-0.0032332805864373213,-0.036543197228357006,-138621.43828371938,31.35,31.36428861095743,31.564630894480445,20360.00000000029,17189.999999999975,471875.0,-3.372923535520535,31.350000000000016,31.45200000000011,31.57238095238093,-0.16504726830883953,-0.15882098797520572,-0.006226280333633816,1.0,0.4,0.42857142857142855,0.20000000000000284,0.17999999999999972,-1.25,24.79730721778561,824600.0,20660.0,-101600.0,31.43166666666667,31.703333333333337,32.05666666666667,32.32833333333333,31.078333333333337,30.80666666666667,30.453333333333337,0.0,-0.010104199557941278,-0.03151065801668198,0.6826780145716851,0.4959117627546821,0.2252110121664573,0.4721642167901261,0.30400000000000205,0.4273040408602317,0.4765207146759624,0.30400000000000205,0.006420545746388535,-0.0004136712525822405,-0.06763267377393102
2012-03-26,0.5700000000000003,0.5560807599502601,0.6569454623910728,0.026710167221731144,0.6929227740095564,0.05525285843802532,0.5368941110720954,0.0,0.0016011674369519567,-0.036609865135337684,-104894.99373839985,31.6,31.44285907397161,31.567846267709488,6600.0,-27979.000000000124,12704.999999999936,-3.117184617972538,31.600000000000016,31.43800000000012,31.535714285714267,-0.1403036919884002,-0.15511752877784465,0.014813836789444425,1.0,0.4,0.4761904761904762,0.25,-0.07000000000000027,-0.769999999999996,24.639640190089874,851000.0,100600.0,-19766.666666666668,31.63666666666667,31.88333333333333,32.16666666666667,32.41333333333333,31.35333333333333,31.106666666666666,30.82333333333333,0.0,-0.0025252525252524717,-0.0031545741324920467,0.7593035574888541,0.528436653319929,0.20992855927919668,0.4356095892926458,0.3962264150943404,0.4169448322716012,0.469221232895815,0.3962264150943404,0.007974481658692184,-0.00015362952038687456,-0.05896016824203418
2012-03-27,0.41999999999999815,0.5107205066335061,0.635404965810066,0.03152138352791697,0.8408200237574353,0.05555212448593433,0.6481181534791907,0.0,0.006574531277841599,-0.03488250440730418,68227.11894117824,31.8,31.56190604931441,31.588951152463174,-87839.9999999997,-21672.000000000182,-55420.00000000079,-2.7550321893629723,31.80000000000002,31.462000000000113,31.54047619047617,-0.10336438071752953,-0.14476689916578162,0.0414025184482521,1.0,0.6,0.5238095238095238,0.1999999999999993,0.12000000000000098,0.10000000000000142,24.448826711191906,411800.0,64480.0,45842.857142857145,31.7,31.96,32.120000000000005,32.379999999999995,31.54,31.28,31.12,0.0,0.012416427889207276,-0.01578458681522753,0.7593035574888541,0.5284366533199291,0.2479314421388317,0.438035114919745,0.8571428571428595,0.5636775072286874,0.5044868351000917,0.8571428571428595,0.00632911392405061,0.000399948681927412,-0.0450874054022104
2012-03-28,0.509999999999998,0.5104803377556699,0.6240045143727869,0.03491622948206219,0.6998349153645261,0.05135739726030236,0.6459346665149671,0.0,0.011540098584814848,-0.03415504812223792,120510.70502667336,31.75,31.62460403287628,31.6035919567847,-1865.0000000000266,-201653.99999999988,185976.0000000008,-2.3880532426008583,31.75000000000001,31.530000000000115,31.5138095238095,-0.07723398720653307,-0.1312603167739319,0.054026329567398834,0.0,0.6,0.4761904761904762,-0.05000000000000071,0.33999999999999986,-0.5600000000000023,24.321301412825875,-449100.0,183100.0,-12742.857142857143,31.653333333333336,31.95666666666667,32.16333333333333,32.46666666666667,31.44666666666668,31.14333333333333,30.936666666666675,0.0,0.019261637239165377,-0.003452605147520384,0.5574042134203852,0.5022933294824976,0.2752271788923562,0.4046168087249461,0.7843137254901964,0.637222913315857,0.529925643317374,0.7843137254901964,-0.0015723270440251794,0.0008228793661258393,-0.035208618896386934
2012-03-29,0.5899999999999999,0.5369868918371133,0.6209131948843518,0.023434594806358008,0.35414990647742073,0.05038931861221349,0.4960994347827395,0.0,0.01003095548850468,-0.035609553917280684,122171.46625708292,31.49,31.579736021917515,31.593265415258823,-1690.0000000000105,-90847.99999999996,19203.000000000047,-2.1200157509904045,31.49000000000001,31.59800000000012,31.49619047619045,-0.07662203802034995,-0.1203326610232155,0.043710623002865566,0.0,0.6,0.4761904761904762,-0.2600000000000016,0.33999999999999986,-0.37000000000000105,24.00431469334497,-455600.0,236540.0,-10271.42857142857,31.41666666666667,31.673333333333336,31.856666666666666,32.11333333333334,31.23333333333333,30.97666666666667,30.79333333333333,0.0,0.004465709728867528,-0.02898550724637685,0.3026050507569632,0.4505328695105749,0.18512158167282586,0.3967678942439312,0.7499999999999939,0.6748152755439026,0.5499324030157939,0.7499999999999939,-0.008188976377952805,0.0007603065479526906,-0.03542526989993953
2012-03-30,0.7199999999999989,0.5979912612247419,0.6299210862585016,0.031827819857715545,0.10977538555327576,0.04321819919108218,0.3040722573833814,0.0,0.002365456871646485,-0.03784629420740858,-35525.199060916464,31.17,31.443157347945014,31.55478674114439,-62495.999999999374,31265.99999999996,-146285.99999999974,-2.1957101344805583,31.17000000000002,31.56200000000012,31.436190476190447,-0.1007964705608586,-0.11642542293074415,0.015628952369885526,0.0,0.4,0.42857142857142855,-0.31999999999999673,-0.17999999999999972,-1.259999999999998,23.761852278611137,-650900.0,-58560.0,-66733.33333333331,31.25666666666667,31.57333333333334,31.97666666666667,32.29333333333334,30.853333333333346,30.53666666666667,30.133333333333344,0.0,-0.013607594936708852,-0.03528319405756733,0.1686817428710672,0.3982607629195132,0.25113741258730543,0.33965388545219993,0.31944444444444553,0.5563583318440836,0.5289789522365805,0.31944444444444553,-0.010161956176563885,0.00016594201804498256,-0.04612380335298191
2012-04-02,0.9000000000000021,0.6986608408164953,0.6544737147804562,0.03276547498379537,0.3896310109809473,0.034962366583030056,0.5151848496476786,0.0,-0.001873120534005731,-0.03957794869619609,-45620.761220822664,31.41,31.432104898630012,31.541624310131265,110807.99999999927,-49704.000000000335,-441990.000000001,-2.124784209747472,31.41000000000001,31.524000000000118,31.393333333333306,-0.09944257616313124,-0.11302885357722155,0.013586277414090324,1.0,0.4,0.42857142857142855,0.23999999999999844,-0.19000000000000128,-0.9000000000000021,23.66763166422074,1112600.0,-6240.0,15842.857142857143,31.43,31.869999999999994,32.33,32.77,30.96999999999999,30.529999999999994,30.06999999999999,0.0,-0.012264150943396245,-0.0006363347120585293,0.509265068831659,0.4690971523152446,0.2582247083472923,0.27439630706581397,0.4666666666666674,0.5264611101182782,0.5233141990029521,0.4666666666666674,0.007699711260827669,-0.00015537132254811304,-0.04618514781524757
2012-04-03,0.4499999999999993,0.6157738938776632,0.6358851952549601,0.02811806112596245,0.6581138830066061,0.0355588040998175,0.7034149059727322,0.0,-0.0021921338461530306,-0.04059820035841742,113166.47699645975,31.63,31.49806993242001,31.549658463755694,-99747.99999999948,-42058.00000000042,37159.99999999987,-1.90663899894396,31.63000000000002,31.49000000000012,31.402857142857126,-0.07969872640806841,-0.10636282814339093,0.02666410173532253,1.0,0.4,0.4761904761904762,0.21999999999999886,-0.1700000000000017,0.1999999999999993,23.57891442621648,659200.0,43240.0,69776.19047619047,31.53333333333333,31.80666666666666,31.98333333333333,32.25666666666666,31.356666666666666,31.08333333333333,30.906666666666666,0.0,-0.0037795275590551494,0.028952504879635674,0.509265068831659,0.4690971523152446,0.2213594362141402,0.2791620113293528,0.8222222222222179,0.6250481474862579,0.5504876556592491,0.8222222222222179,0.007004138809296365,-4.82063501876052e-05,-0.038115536730953116
2012-04-04,1.129999999999999,0.7871825959184419,0.6808047229590546,0.03632774522998525,0.13791603893914156,0.03321681592935558,0.019871660595476532,0.0,-0.016930078215325352,-0.042511836089483605,36325.650614291815,30.91,31.30204662161334,31.49150769432336,-195839.99999999968,-404964.0,3179.000000000032,-1.6463634821653328,30.91000000000001,31.32200000000012,31.41095238095236,-0.12075754809389848,-0.10924177213349244,-0.011515775960406038,0.0,0.4,0.4761904761904762,-0.7199999999999989,-0.8399999999999999,0.1700000000000017,23.60044728933557,-931200.0,-53180.0,68885.71428571429,30.906666666666666,31.31333333333333,31.71666666666667,32.12333333333333,30.50333333333333,30.09666666666667,29.69333333333333,0.0,-0.018418545570022173,-0.0032247662044502232,0.1258699896029994,0.3189676956040868,0.2844644090234005,0.260842955850962,0.5061728395061739,0.58542304482623,0.5464590360089694,0.5061728395061739,-0.022763199494151086,-0.000686856019256445,-0.05604095752696996
2012-04-05,0.439899999999998,0.6714217306122938,0.6589042935991403,0.0426899692583025,0.2356534789383881,0.0351688248695873,-0.00964898220694702,0.0,-0.02436955891237451,-0.040817691636213994,-17740.38384863199,30.84,31.14803108107556,31.432279722112145,27174.00000000011,-56809.99999999988,-680.0000000000067,-1.6030990781444308,30.84000000000001,31.192000000000114,31.402857142857126,-0.15713403177259974,-0.11882022406131393,-0.038313807711285855,0.0,0.4,0.42857142857142855,-0.07000000000000027,-0.6499999999999986,-0.1700000000000017,23.548339989340825,-543000.0,-70660.0,17361.904761904763,30.8533,31.0666,31.2932,31.5065,30.626700000000003,30.41340000000001,30.186800000000005,0.0,-0.010587102983638172,-0.014066496163682905,0.1258699896029994,0.3189676956040868,0.3328963802762441,0.2761003958154527,0.4546487838145038,0.5418316244889879,0.5381126494458361,0.4546487838145038,-0.002264639275315441,-0.0014387963634695973,-0.07267772296670323
2012-04-09,0.7399999999999984,0.6942811537415287,0.6662766305446729,0.06414208668174425,0.16741310050635874,0.04542833301754882,-0.1945923380559355,0.0,-0.03913881293798074,-0.044441704573539784,14517.899924454061,30.37,30.88868738738371,31.335708838283768,-60300.999999999854,-16320.000000000016,-102466.0,-1.9637387058539628,30.370000000000022,31.03200000000012,31.359523809523786,-0.22133630209896527,-0.13932343966884422,-0.08201286243012115,0.0,0.4,0.3809523809523809,-0.4699999999999989,-0.8000000000000007,-0.91,23.529397803421674,-671300.0,-74740.0,-41209.52380952382,30.343366666666668,30.58673333333333,30.803466666666665,31.04683333333333,30.12663333333333,29.88326666666667,29.66653333333334,0.0,-0.033110474371219334,-0.035873015873015834,0.05712137255700391,0.2501414204980026,0.4976143084769738,0.3561527227226995,0.586828950228214,0.55683073306873,0.5425414040624159,0.586828950228214,-0.015239948119325513,-0.0025322528114276603,-0.10145729820513154
2012-04-10,1.1999999999999993,0.8628541024943521,0.7147969368587935,0.1068559835885902,0.12666646177108168,0.07072443992052141,-0.3367837500960991,0.0,-0.06830956896522135,-0.052827144296562385,-229984.5433752095,29.41,30.39579159158914,31.160644398439786,-257760.00000000023,345600.0,-791274.0,-2.516074904896989,29.41000000000001,30.63200000000012,31.25999999999998,-0.3456960717039657,-0.18059796607586853,-0.16509810562809712,0.0,0.2,0.3333333333333333,-0.9600000000000009,-2.0,-2.09,23.67761633703409,-939800.0,-485220.0,-112685.71428571428,29.70333333333333,30.156666666666666,30.903333333333336,31.356666666666666,28.95666666666667,28.50333333333333,27.75666666666667,0.0,-0.0701865317736326,-0.05646454924606999,0.024948085991468902,0.18210433509987944,0.8183031223214269,0.5527114979788744,0.13333333333333353,0.4156649331569312,0.505340670359772,0.13333333333333353,-0.03161014158709255,-0.004490150048058392,-0.15374000771388988
2012-04-11,0.5692999999999984,0.7650027349962342,0.7015699425989029,0.08805671987641002,0.3040461018638886,0.08283104823854823,-0.06565179586948494,0.0,-0.07609354554056191,-0.06070165121585605,-93201.78353385304,29.73,30.173861061059426,31.030585816763438,-121472.0000000001,188099.99999999985,-155376.00000000015,-3.1393975347301706,29.73000000000001,30.25200000000012,31.191428571428556,-0.4136623177283525,-0.22721083640636536,-0.1864514813219872,1.0,0.2,0.3809523809523809,0.3200000000000003,-1.8999999999999984,-1.4400000000000013,23.70125595040232,560200.0,-505020.0,-64471.42857142857,29.7331,29.976199999999995,30.2224,30.465499999999995,29.486899999999995,29.2438,28.997599999999995,0.0,-0.0381753477838887,-0.06568196103079824,0.024948085991468902,0.18210433509987944,0.6659729724252915,0.6459046811573075,0.4904966278356877,0.4406088313831833,0.5039912119484916,0.4904966278356877,0.01088065283917036,-0.00567074223158754,-0.1808727496883233
2012-04-12,0.5499999999999972,0.6933351566641551,0.6877908569080934,0.07380560527757052,0.5045028602245933,0.08624840136065537,0.12375377717674133,0.0,-0.07485123397958332,-0.06452220615718818,69412.33209157003,30.1,30.14924070737295,30.945987106148586,17279.000000000047,262682.9999999996,807195.9999999994,-3.4279340298359853,30.100000000000023,30.09000000000012,31.109523809523786,-0.4326824555796129,-0.2683051602410149,-0.16437729533859802,1.0,0.4,0.3809523809523809,0.37000000000000105,-0.8099999999999987,-1.7199999999999989,23.73639541640934,606900.0,-197400.0,-86819.04761904763,30.01,30.33,30.56,30.88,29.780000000000005,29.460000000000004,29.23000000000001,0.0,-0.02399481193255508,-0.04017857142857137,0.2978611928254845,0.2570940027951484,0.5552026657005265,0.6707866739156682,0.7454545454545496,0.5422240694069721,0.525942424085406,0.7454545454545496,0.012445341405987251,-0.005676224456865912,-0.18694260679194727
2012-04-13,0.41000000000000014,0.5988901044427701,0.6625371426437212,0.0488316976930223,0.5369648043565461,0.09176076033687287,0.12320141324198602,0.0,-0.06442807685188116,-0.06816491185780695,63007.015802209775,29.97,30.089493804915303,30.85726100558961,11466.000000000227,21141.000000000025,-149842.00000000006,-3.737919623961013,29.97000000000002,29.916000000000118,31.043333333333315,-0.4530237891601701,-0.305248886024846,-0.1477749031353241,0.0,0.4,0.3809523809523809,-0.13000000000000256,-0.870000000000001,-1.3900000000000006,23.77301405252008,-518700.0,-192540.0,-91952.38095238096,29.94666666666667,30.16333333333333,30.35666666666668,30.57333333333333,29.75333333333333,29.53666666666667,29.34333333333333,0.0,-0.013170892327955288,-0.04249201277955277,0.2978611928254845,0.25709400279514844,0.3652122670461152,0.7121399675144138,0.5853658536585326,0.5566046641574922,0.5313445540465994,0.5853658536585326,-0.004318936877076497,-0.005277515991839667,-0.1951858855003764
2012-04-16,0.37999999999999895,0.5259267362951797,0.6368519478579283,0.03818722068027069,0.6736895565464117,0.09569628974806432,0.18505959270836828,0.0,-0.044236977011500235,-0.06780621834268638,26481.032424657555,30.05,30.076329203276874,30.78387364144511,13272.000000000306,-4256.000000000005,-421625.0,-4.223901958884634,30.050000000000026,29.852000000000118,30.983809523809505,-0.4574163007784442,-0.33568236897556564,-0.12173393180287854,1.0,0.6,0.42857142857142855,0.08000000000000185,-0.3200000000000003,-1.25,23.75198133519929,684600.0,78640.0,-42814.28571428572,30.05,30.239999999999995,30.43,30.619999999999994,29.86,29.67,29.48,0.0,0.02176130567834072,-0.03593198588386272,0.4344738231869984,0.28741774963883504,0.2849912279368613,0.7412589034223274,0.5000000000000047,0.537736442771663,0.5284950491332726,0.5000000000000047,0.0026693360026693977,-0.0045710576817609185,-0.1984856109203861
2012-04-17,0.37000000000000105,0.4739511575301201,0.612592679870844,0.024367125575244102,0.7816689927473891,0.09801675135073068,0.2630430864967893,0.0,-0.02564379009917141,-0.06709478443402624,90123.10998712206,30.22,30.12421946885125,30.73261240131373,29171.999999999683,-67715.9999999999,-120745.00000000035,-4.726956749359668,30.220000000000024,30.01400000000012,30.93857142857141,-0.44208375232235403,-0.35696264564492336,-0.08512110667743061,1.0,0.8,0.4761904761904762,0.16999999999999815,0.8099999999999987,-0.9500000000000028,23.719702790938392,856200.0,437840.0,32676.190476190477,30.18333333333333,30.38666666666667,30.55333333333333,30.75666666666667,30.016666666666666,29.81333333333333,29.646666666666665,0.0,0.016481668348469508,-0.04578465424692146,0.5719066074989069,0.3209554026105245,0.18283872675384485,0.7581245657152761,0.6486486486486427,0.5747071780639895,0.5394181036346699,0.6486486486486427,0.005657237936771985,-0.0035797021256607484,-0.19422157371645868
