Date,ATR_1,Copp_1,EMA_1,MA_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,Trix_1
2012-03-16,0.8799999999999955,0.0,63.99,63.9900000000001,375300.0,63.75,64.31,64.63,65.19,63.43000000000001,62.87000000000001,62.55000000000001,0.0,0.007875255945818239
2012-03-19,0.6499999999999986,0.0,63.97,63.970000000000105,-220500.0,63.82666666666666,64.22333333333333,64.47666666666666,64.87333333333332,63.57333333333332,63.17666666666666,62.92333333333333,0.0,-0.00031254883575563565
2012-03-20,0.8699999999999974,0.0,63.23,63.2300000000001,-285000.0,63.31333333333333,63.526666666666664,63.82333333333333,64.03666666666666,63.01666666666666,62.80333333333334,62.50666666666667,0.0,-0.011567922463654871
2012-03-21,1.2600000000000051,0.0,64.01,64.0100000000001,235500.0,63.69666666666666,64.48333333333333,64.95666666666668,65.74333333333334,63.22333333333333,62.43666666666666,61.96333333333333,0.0,0.012335916495334623
2012-03-22,1.1800000000000068,0.0,64.63,64.63000000000011,316100.0,64.32333333333334,65.06666666666668,65.50333333333334,66.24666666666668,63.88666666666667,63.14333333333333,62.70666666666666,0.0,0.00968598656459913
2012-03-23,0.6899999999999977,0.0,64.91,64.91000000000008,531000.0,64.97,65.25999999999999,65.60999999999999,65.89999999999998,64.62,64.33000000000001,63.98000000000002,0.0,0.004332353396255627
2012-03-26,1.039999999999992,0.0,64.37,64.37000000000009,-287300.0,64.65666666666667,65.03333333333333,65.69666666666666,66.07333333333332,63.99333333333334,63.61666666666667,62.95333333333335,0.0,-0.008319211215529072
2012-03-27,1.0499999999999972,0.0,63.98,63.980000000000075,-145300.0,64.22999999999999,64.62999999999998,65.27999999999999,65.67999999999998,63.579999999999984,63.17999999999999,62.52999999999999,0.0,-0.006058723007612361
2012-03-28,1.04999999999999,0.0,63.25,63.25000000000008,-138400.0,63.44666666666666,63.87333333333333,64.49666666666664,64.92333333333332,62.82333333333334,62.39666666666668,61.77333333333335,0.0,-0.011409815567364751
2012-03-29,0.8000000000000043,0.0,63.11,63.11000000000006,-337000.0,63.16333333333333,63.53666666666667,63.96333333333333,64.33666666666667,62.73666666666666,62.36333333333333,61.93666666666666,0.0,-0.0022134387351778746
2012-03-30,0.9299999999999996,0.0,63.45,63.450000000000074,433100.0,63.26000000000001,63.82000000000002,64.19000000000001,64.75000000000003,62.89000000000002,62.33000000000001,61.96000000000002,0.0,0.005387418792584431
2012-04-02,1.6599999999999966,0.0,64.37,64.37000000000008,223100.0,64.08333333333333,65.05666666666666,65.74333333333333,66.71666666666665,63.39666666666666,62.42333333333333,61.73666666666666,0.0,0.014499605988967715
2012-04-03,1.4200000000000017,0.0,63.01,63.010000000000076,-282100.0,63.38999999999999,63.829999999999984,64.64999999999999,65.08999999999997,62.56999999999999,62.13,61.31,0.0,-0.021127854590647917
2012-04-04,1.6199999999999974,0.0,61.78,61.78000000000008,-376000.0,61.91,62.43000000000001,63.08,63.60000000000001,61.26000000000001,60.74,60.09,0.0,-0.0195207109982542
2012-04-05,1.4499999999999955,0.0,62.76,62.760000000000076,245200.0,62.41666666666666,63.31333333333333,63.86666666666665,64.76333333333332,61.86333333333333,60.96666666666667,60.41333333333333,0.0,0.015862738750404608
2012-04-09,1.3599999999999994,0.0,61.66,61.660000000000075,-219600.0,61.8,62.20000000000001,62.740000000000016,63.14000000000002,61.26000000000001,60.86,60.32,0.0,-0.017527087316762294
2012-04-10,3.1700000000000017,0.0,59.41,59.410000000000075,-449000.0,60.22,61.4,63.39000000000001,64.57,58.23,57.05,55.06,0.0,-0.03649043139798897
2012-04-11,1.490000000000002,0.0,60.56,60.5600000000001,415200.0,60.31333333333333,61.14666666666667,61.73333333333334,62.56666666666667,59.72666666666667,58.89333333333333,58.30666666666666,0.0,0.019357010604275467
2012-04-12,0.9200000000000016,0.0,61.06,61.0600000000001,310100.0,60.8,61.39000000000001,61.72000000000001,62.31000000000001,60.47000000000001,59.88,59.55,0.0,0.008256274768824306
2012-04-13,0.5300000000000011,0.0,60.97,60.97000000000008,-243300.0,60.96,61.23,61.49000000000001,61.76000000000001,60.7,60.43,60.17,0.0,-0.0014739600393056569
2012-04-16,1.0200000000000031,0.0,60.33,60.33000000000008,-155500.0,60.55666666666667,60.95333333333335,61.57666666666668,61.97333333333335,59.93333333333334,59.53666666666667,58.91333333333334,0.0,-0.010496965720846328
2012-04-17,1.2100000000000009,0.0,61.31,61.3100000000001,357600.0,61.18666666666667,61.66333333333333,62.01666666666666,62.49333333333333,60.83333333333334,60.35666666666667,60.00333333333334,0.0,0.016243991380739342
2012-04-18,0.578000000000003,0.0,61.16,61.160000000000075,-194000.0,61.05066666666666,61.36933333333333,61.57866666666666,61.89733333333333,60.84133333333333,60.52266666666666,60.31333333333333,0.0,-0.0024465829391617303
2012-04-19,0.6850000000000023,0.0,61.45,61.4500000000001,275200.0,61.24500000000001,61.69000000000001,61.93000000000001,62.37500000000002,61.00500000000001,60.56,60.32000000000001,0.0,0.004741661216481463
2012-04-20,0.8299999999999983,0.0,61.96,61.96000000000008,231300.0,61.92666666666667,62.31333333333334,62.66666666666668,63.05333333333334,61.57333333333334,61.18666666666667,60.83333333333334,0.0,0.008299430431244882
2012-04-23,1.840000000000004,0.0,60.2,60.200000000000074,-486900.0,60.73,61.34,62.48,63.09,59.59,58.98,57.84,0.0,-0.028405422853453807
2012-04-24,0.9400000000000048,0.0,60.17,60.17000000000011,-244200.0,60.25666666666666,60.68333333333332,61.19666666666667,61.62333333333333,59.74333333333332,59.31666666666666,58.80333333333331,0.0,-0.0004983388704319125
2012-04-25,0.7599999999999979,0.0,60.63,60.6300000000001,368600.0,60.63666666666666,60.92333333333333,61.21666666666666,61.50333333333332,60.34333333333333,60.05666666666666,59.76333333333333,0.0,0.007645005816852265
2012-04-26,0.7199999999999989,0.0,60.95,60.9500000000001,293900.0,60.83666666666666,61.25333333333333,61.55666666666666,61.97333333333333,60.53333333333333,60.11666666666667,59.81333333333333,0.0,0.005277915223486729
2012-04-27,1.0300000000000011,0.0,60.42,60.42000000000011,-313400.0,60.71666666666667,61.08333333333334,61.74666666666666,62.11333333333334,60.05333333333334,59.68666666666667,59.02333333333333,0.0,-0.008695652173913061
2012-04-30,0.5600000000000023,0.0,60.47,60.47000000000008,209100.0,60.46333333333333,60.74666666666666,61.02333333333333,61.30666666666666,60.18666666666666,59.90333333333333,59.62666666666666,0.0,0.0008275405494868777
2012-05-01,1.116500000000002,0.0,61.02,61.0200000000001,644400.0,60.90116666666666,61.51883333333333,62.01766666666666,62.63533333333333,60.40233333333333,59.78466666666666,59.28583333333332,0.0,0.009095419216140306
2012-05-02,1.6300000000000026,0.0,62.24,62.2400000000001,350900.0,61.91,62.89000000000001,63.54,64.52000000000001,61.26000000000001,60.28,59.63,0.0,0.019993444772205816
2012-05-03,0.5299999999999939,0.0,62.35,62.35000000000011,330700.0,62.42666666666667,62.65333333333334,62.95666666666666,63.18333333333333,62.12333333333334,61.89666666666668,61.59333333333335,0.0,0.0017673521850899649
2012-05-04,1.7999999999999972,0.0,61.57,61.57000000000011,-247200.0,61.74333333333333,62.55666666666666,63.54333333333333,64.35666666666665,60.75666666666667,59.94333333333334,58.95666666666667,0.0,-0.012510024057738591
2012-05-07,1.1099999999999994,0.0,61.82,61.82000000000011,347800.0,61.49,62.21,62.6,63.32,61.1,60.38,59.99,0.0,0.004060419035244439
2012-05-08,6.230000000000004,0.0,64.97,64.9700000000001,1673600.0,63.70000000000001,67.45000000000002,69.93000000000002,73.68000000000002,61.22000000000001,57.47000000000001,54.99000000000001,0.0,0.050954383694597184
2012-05-09,4.869999999999997,0.0,67.14,67.14000000000013,1286600.0,65.97666666666667,68.99333333333334,70.84666666666666,73.86333333333334,64.12333333333335,61.106666666666676,59.25333333333335,0.0,0.033400030783438533
2012-05-10,1.4800000000000042,0.0,67.7,67.70000000000014,491000.0,67.825,68.495,69.28999999999999,69.96000000000001,67.03,66.36,65.565,0.0,0.00834078045874296
2012-05-11,1.2168999999999954,0.0,67.49,67.49000000000014,-519900.0,67.39096666666667,68.04893333333334,68.60786666666667,69.26583333333333,66.83203333333334,66.17406666666668,65.61513333333335,0.0,-0.003101920236336897
2012-05-14,1.5799999999999983,0.0,66.23,66.23000000000015,-426200.0,66.49666666666667,67.08333333333334,67.93666666666667,68.52333333333334,65.64333333333335,65.05666666666667,64.20333333333335,0.0,-0.018669432508519646
2012-05-15,1.2099999999999935,0.0,65.49,65.49000000000014,-384500.0,65.77333333333333,66.23666666666665,66.98333333333332,67.44666666666664,65.02666666666666,64.56333333333333,63.81666666666666,0.0,-0.011173184357542035
2012-05-16,2.0,0.0,65.3,65.30000000000014,-728200.0,65.91333333333334,66.60666666666668,67.91333333333333,68.60666666666668,64.60666666666668,63.91333333333334,62.606666666666676,0.0,-0.002901206291036765
2012-05-17,2.369999999999997,0.0,63.34,63.34000000000015,-429400.0,64.09666666666666,64.90333333333334,66.46666666666667,67.27333333333333,62.53333333333333,61.72666666666667,60.16333333333333,0.0,-0.030015313935681374
2012-05-18,2.559999999999995,0.0,61.68,61.680000000000156,-575000.0,62.30666666666667,63.27333333333334,64.86666666666667,65.83333333333334,60.71333333333335,59.74666666666668,58.15333333333335,0.0,-0.026207767603410224
2012-05-21,2.239999999999996,0.0,63.63,63.63000000000015,447500.0,62.95,64.41,65.19,66.64999999999998,62.17,60.71,59.93,0.0,0.031614785992217946
2012-05-22,1.4799999999999969,0.0,64.65,64.65000000000015,1162100.0,64.58666666666667,65.17333333333335,65.69666666666666,66.28333333333335,64.06333333333335,63.47666666666667,62.95333333333335,0.0,0.016030174446016083
2012-05-23,1.890000000000008,0.0,64.61,64.61000000000016,-398000.0,64.00333333333333,65.24666666666667,65.88333333333333,67.12666666666667,63.36666666666666,62.12333333333333,61.48666666666666,0.0,-0.0006187161639598801
2012-05-24,1.6800000000000068,0.0,64.21,64.21000000000015,-437200.0,64.20333333333333,65.04666666666667,65.88333333333334,66.72666666666667,63.36666666666666,62.52333333333333,61.68666666666665,0.0,-0.006190992106485153
2012-05-25,0.8999999999999986,0.0,64.27,64.27000000000017,386400.0,64.12333333333333,64.64666666666668,65.02333333333334,65.54666666666667,63.74666666666667,63.223333333333336,62.84666666666667,0.0,0.0009344338888024027
2012-05-29,1.6499999999999986,0.0,64.63,64.63000000000015,1029000.0,64.58666666666666,65.43333333333331,66.23666666666665,67.08333333333331,63.78333333333332,62.93666666666666,62.13333333333332,0.0,0.00560136922358798
2012-05-30,1.6299999999999957,0.0,63.19,63.190000000000154,-415000.0,63.54,64.08,64.97,65.51,62.64999999999999,62.10999999999999,61.21999999999999,0.0,-0.02228067460931453
2012-05-31,2.200000000000003,0.0,62.7,62.70000000000015,-2103800.0,62.74,63.82000000000001,64.94,66.02000000000001,61.62000000000001,60.54,59.42,0.0,-0.007754391517645115
2012-06-01,1.7000000000000028,0.0,61.31,61.31000000000015,-290600.0,61.62000000000001,62.24000000000001,63.17,63.790000000000006,60.69000000000001,60.07000000000001,59.14000000000002,0.0,-0.022169059011164283
2012-06-04,1.3299999999999983,0.0,61.28,61.28000000000015,-262000.0,61.17666666666667,61.89333333333334,62.50666666666667,63.223333333333336,60.56333333333334,59.84666666666667,59.23333333333334,0.0,-0.000489316587832346
2012-06-05,2.3999999999999986,0.0,63.51,63.510000000000154,787600.0,62.73,64.32,65.13,66.72,61.92,60.33,59.52,0.0,0.03639033942558741
2012-06-06,0.9306000000000054,0.0,63.75,63.75000000000015,450700.0,63.64646666666667,64.16353333333333,64.57706666666667,65.09413333333335,63.23293333333334,62.71586666666666,62.30233333333333,0.0,0.0037789324515824594
2012-06-07,1.9249999999999967,0.0,63.81,63.81000000000017,676100.0,64.36166666666666,65.04833333333333,66.28666666666665,66.97333333333333,63.12333333333334,62.43666666666667,61.19833333333334,0.0,0.0009411764705882713
2012-06-08,1.1999999999999955,0.0,64.12,64.12000000000018,181000.0,63.74666666666667,64.53333333333333,64.94666666666666,65.73333333333333,63.33333333333334,62.54666666666667,62.13333333333335,0.0,0.004858172700203766
2012-06-11,1.4399999999999975,0.0,63.39,63.39000000000017,-261400.0,63.85,64.34,65.29,65.78,62.90000000000001,62.41,61.46000000000001,0.0,-0.011384903306300749
2012-06-12,1.4000000000000057,0.0,64.73,64.73000000000017,596800.0,64.32666666666667,65.19333333333333,65.65666666666667,66.52333333333334,63.86333333333333,62.99666666666666,62.53333333333333,0.0,0.0211389809118158
2012-06-13,1.25,0.0,64.93,64.93000000000019,1072700.0,64.75333333333334,65.46666666666668,66.00333333333334,66.71666666666668,64.21666666666668,63.50333333333335,62.96666666666668,0.0,0.003089757454039901
2012-06-14,1.3700000000000043,0.0,65.89,65.89000000000019,414500.0,65.50666666666666,66.38333333333333,66.87666666666667,67.75333333333333,65.01333333333332,64.13666666666666,63.64333333333333,0.0,0.014785153241952774
2012-06-15,1.4000000000000057,0.0,66.89,66.8900000000002,439600.0,66.53666666666668,67.41333333333336,67.9366666666667,68.81333333333336,66.01333333333335,65.13666666666667,64.61333333333334,0.0,0.015176809834572771
2012-06-18,1.2999999999999972,0.0,67.63,67.63000000000021,362900.0,67.23666666666666,68.08333333333333,68.53666666666668,69.38333333333333,66.78333333333333,65.93666666666667,65.48333333333333,0.0,0.011062939153834578
2012-06-19,1.9360000000000068,0.0,68.98,68.98000000000022,656300.0,68.53866666666666,69.72733333333332,70.47466666666666,71.66333333333333,67.79133333333331,66.60266666666665,65.8553333333333,0.0,0.019961555522697155
2012-06-20,1.1500000000000057,0.0,69.4,69.40000000000022,637200.0,69.39666666666666,69.97333333333333,70.5466666666667,71.12333333333333,68.82333333333332,68.24666666666666,67.67333333333332,0.0,0.006088721368512637
2012-06-21,2.6798999999999893,0.0,67.44,67.4400000000002,-253700.0,68.2333,69.1766,70.91319999999997,71.85649999999998,66.4967,65.55340000000001,63.81680000000002,0.0,-0.028242074927954008
2012-06-22,1.4500000000000028,0.0,67.91,67.9100000000002,982700.0,67.69333333333334,68.52666666666669,69.14333333333333,69.97666666666669,67.07666666666668,66.24333333333334,65.62666666666668,0.0,0.006969157769869497
2012-06-25,1.5499999999999972,0.0,66.61,66.61000000000021,-522800.0,66.91666666666667,67.47333333333334,68.33666666666666,68.89333333333335,66.05333333333334,65.49666666666667,64.63333333333334,0.0,-0.01914298336032981
2012-06-26,1.3499999999999943,0.0,67.7,67.70000000000023,345800.0,67.35666666666667,68.20333333333333,68.70666666666666,69.55333333333333,66.85333333333334,66.00666666666667,65.50333333333334,0.0,0.016363909322924537
2012-06-27,2.5799999999999983,0.0,69.65,69.65000000000025,544800.0,69.27,70.66,71.67000000000002,73.06,68.25999999999999,66.86999999999999,65.85999999999999,0.0,0.02880354505169871
2012-06-28,0.8400000000000034,0.0,70.0,70.00000000000026,263000.0,69.72,70.28,70.56,71.12,69.44,68.88,68.6,0.0,0.005025125628140621
2012-06-29,1.86,0.0,70.87,70.87000000000026,693500.0,71.01,71.72000000000001,72.57000000000002,73.28000000000002,70.16000000000001,69.45,68.60000000000001,0.0,0.012428571428571494
2012-07-02,1.4200000000000017,0.0,72.05,72.05000000000024,710800.0,71.62333333333333,72.54666666666667,73.04333333333334,73.96666666666667,71.12666666666667,70.20333333333333,69.70666666666666,0.0,0.016650204599971675
2012-07-03,0.6299999999999955,0.0,72.21,72.21000000000022,141100.0,72.21333333333331,72.52666666666664,72.84333333333333,73.15666666666664,71.89666666666666,71.58333333333333,71.26666666666667,0.0,0.002220680083275456
2012-07-05,1.3400000000000034,0.0,72.24,72.24000000000022,244600.0,71.95333333333333,72.76666666666667,73.29333333333334,74.10666666666667,71.42666666666666,70.61333333333333,70.08666666666666,0.0,0.000415454923140855
2012-07-06,1.2699999999999958,0.0,72.08,72.08000000000024,-140600.0,71.96999999999998,72.65999999999997,73.23999999999998,73.92999999999995,71.38999999999997,70.69999999999997,70.11999999999998,0.0,-0.0022148394241417032
2012-07-09,1.0300000000000011,0.0,72.02,72.02000000000022,-232000.0,71.93666666666667,72.49333333333334,72.96666666666667,73.52333333333334,71.46333333333334,70.90666666666667,70.43333333333334,0.0,-0.0008324084350721737
2012-07-10,0.9200000000000016,0.0,72.1,72.10000000000024,533700.0,72.25333333333334,72.63666666666668,73.17333333333335,73.55666666666669,71.71666666666668,71.33333333333334,70.7966666666667,0.0,0.0011108025548458526
2012-07-11,1.1300000000000097,0.0,71.59,71.59000000000024,-407500.0,71.92,72.32000000000002,73.05,73.45000000000002,71.19,70.78999999999998,70.05999999999999,0.0,-0.007073509015256462
2012-07-12,2.5100000000000047,0.0,72.78,72.78000000000024,472700.0,72.31666666666669,73.80333333333336,74.8266666666667,76.31333333333336,71.29333333333334,69.80666666666667,68.78333333333335,0.0,0.01662243330074029
2012-07-13,0.6280000000000001,0.0,72.87,72.87000000000023,236800.0,72.96733333333333,73.23266666666666,73.59533333333331,73.86066666666666,72.60466666666666,72.33933333333333,71.97666666666666,0.0,0.0012366034624897418
2012-07-16,0.7694999999999936,0.0,72.53,72.53000000000024,-154300.0,72.58016666666667,72.93983333333334,73.34966666666666,73.70933333333333,72.17033333333335,71.81066666666669,71.40083333333334,0.0,-0.004665843282558029
2012-07-17,1.5500000000000114,0.0,73.07,73.07000000000022,292100.0,72.94,73.78,74.49000000000002,75.33000000000001,72.22999999999998,71.38999999999999,70.67999999999998,0.0,0.007445195091686089
2012-07-18,0.5699999999999932,0.0,72.95,72.95000000000022,-347500.0,72.84666666666669,73.18333333333334,73.41666666666667,73.75333333333334,72.61333333333336,72.27666666666669,72.04333333333336,0.0,-0.0016422608457642035
2012-07-19,2.1299999999999955,0.0,74.81,74.81000000000022,518300.0,74.26,75.60000000000002,76.39,77.73,73.47000000000001,72.13000000000002,71.34000000000002,0.0,0.02549691569568196
2012-07-20,1.2299999999999898,0.0,74.37,74.37000000000023,-293600.0,74.26,74.93,75.48999999999998,76.16,73.70000000000002,73.03000000000002,72.47000000000003,0.0,-0.00588156663547651
2012-07-23,1.2199999999999989,0.0,73.52,73.5200000000002,-458200.0,73.57666666666667,74.00333333333333,74.48666666666666,74.91333333333333,73.09333333333333,72.66666666666667,72.18333333333334,0.0,-0.011429339787548856
2012-07-24,1.1600000000000108,0.0,72.92,72.92000000000024,-271500.0,73.04,73.56000000000002,74.20000000000003,74.72000000000003,72.4,71.88,71.24,0.0,-0.008161044613710478
2012-07-25,1.6200000000000043,0.0,74.2,74.20000000000024,546300.0,73.78666666666669,74.80333333333336,75.4066666666667,76.42333333333336,73.18333333333334,72.16666666666667,71.56333333333335,0.0,0.017553483269336274
2012-07-26,1.879999999999996,0.0,75.8,75.80000000000022,687200.0,75.45666666666666,76.42333333333333,77.04666666666667,78.01333333333334,74.83333333333333,73.86666666666666,73.24333333333333,0.0,0.021563342318059217
2012-07-27,1.0499999999999972,0.0,76.35,76.3500000000002,516900.0,76.33333333333333,76.86666666666666,77.38333333333334,77.91666666666666,75.81666666666666,75.28333333333333,74.76666666666667,0.0,0.007255936675461705
2012-07-30,1.506600000000006,0.0,77.46,77.4600000000002,726300.0,77.09779999999998,78.03219999999997,78.6044,79.5388,76.52559999999998,75.59119999999999,75.01899999999998,0.0,0.014538310412573668
2012-07-31,1.7399999999999949,0.0,76.92,76.92000000000024,-529400.0,76.92666666666669,77.79333333333334,78.66666666666669,79.53333333333335,76.05333333333336,75.1866666666667,74.31333333333336,0.0,-0.0069713400464754965
2012-08-01,2.0999999999999943,0.0,78.34,78.34000000000022,474500.0,78.28333333333333,79.07666666666667,79.81333333333335,80.60666666666667,77.54666666666667,76.75333333333333,76.01666666666667,0.0,0.0184607384295372
2012-08-02,1.2494999999999976,0.0,78.3,78.3000000000002,-547400.0,78.23683333333334,78.89316666666667,79.48633333333333,80.14266666666667,77.64366666666669,76.98733333333334,76.39416666666669,0.0,-0.0005105948429921656
2012-08-03,2.1499000000000024,0.0,79.93,79.93000000000022,526900.0,79.4067,80.7433,81.5566,82.89320000000002,78.5934,77.2568,76.4435,0.0,0.020817369093231286
2012-08-06,2.739999999999996,0.0,77.59,77.5900000000002,-718700.0,78.35,79.33999999999997,81.08999999999997,82.07999999999998,76.6,75.61,73.86,0.0,-0.02927561616414366
2012-08-07,5.38000000000001,0.0,76.68,76.6800000000002,-1824400.0,76.36666666666667,79.21333333333334,81.74666666666668,84.59333333333336,73.83333333333334,70.98666666666666,68.45333333333333,0.0,-0.011728315504575287
2012-08-08,1.7700000000000102,0.0,76.01,76.01000000000022,-730300.0,75.68,76.45000000000002,76.89000000000001,77.66000000000003,75.24000000000002,74.47,74.03,0.0,-0.008737610850286926
2012-08-09,1.75,0.0,75.51,75.5100000000002,-2376000.0,75.42,76.34,77.17000000000002,78.09,74.59,73.67,72.84,0.0,-0.006578081831337982
2012-08-10,3.1599999999999966,0.0,77.93,77.93000000000022,726700.0,77.16333333333334,79.1266666666667,80.32333333333334,82.28666666666669,75.96666666666668,74.00333333333334,72.80666666666669,0.0,0.03204873526685209
2012-08-13,1.86,0.0,78.91,78.9100000000002,843500.0,78.36333333333333,79.56666666666666,80.22333333333333,81.42666666666666,77.70666666666666,76.50333333333333,75.84666666666666,0.0,0.012575388168869366
2012-08-14,2.1199999999999903,0.0,78.5,78.5000000000002,-1486900.0,79.17333333333333,79.89666666666666,81.29333333333334,82.01666666666667,77.77666666666667,77.05333333333334,75.6566666666667,0.0,-0.005195792675199551
2012-08-15,1.5900000000000034,0.0,79.8,79.8000000000002,612400.0,79.52666666666666,80.36333333333332,80.92666666666669,81.7633333333333,78.96333333333331,78.12666666666667,77.5633333333333,0.0,0.01656050955414009
2012-08-16,1.6449999999999958,0.0,78.5,78.50000000000018,-640600.0,79.01833333333333,79.58166666666666,80.66333333333334,81.22666666666666,77.93666666666667,77.37333333333333,76.29166666666667,0.0,-0.016290726817042567
2012-08-17,1.9823000000000093,0.0,77.8,77.8000000000002,-462400.0,78.13256666666666,78.95743333333333,80.11486666666669,80.93973333333334,76.97513333333332,76.15026666666667,74.99283333333331,0.0,-0.008917197452229336
2012-08-20,1.5100000000000051,0.0,77.88,77.8800000000002,285400.0,77.62333333333333,78.50666666666667,79.13333333333334,80.0166666666667,76.99666666666667,76.11333333333333,75.48666666666666,0.0,0.0010282776349614176
2012-08-21,1.5899999999999892,0.0,77.28,77.2800000000002,-299300.0,77.65,78.26,79.24,79.85,76.67000000000002,76.06000000000002,75.08000000000003,0.0,-0.007704160246533055
2012-08-22,0.9600000000000078,0.0,77.11,77.1100000000002,-284900.0,77.18333333333334,77.6266666666667,78.14333333333333,78.58666666666669,76.66666666666667,76.22333333333333,75.70666666666666,0.0,-0.002199792960662548
2012-08-23,1.1800000000000068,0.0,76.38,76.3800000000002,-587900.0,76.5,77.03,77.68,78.21000000000002,75.85,75.32,74.66999999999999,0.0,-0.009466995201660016
2012-08-24,1.75,0.0,77.73,77.73000000000022,324900.0,77.41333333333334,78.44666666666669,79.16333333333336,80.19666666666669,76.69666666666669,75.66333333333334,74.94666666666669,0.0,0.01767478397486264
2012-08-27,0.940000000000012,0.0,77.24,77.2400000000002,-151100.0,77.55333333333334,77.86666666666669,78.49333333333334,78.8066666666667,76.92666666666669,76.61333333333333,75.98666666666666,0.0,-0.006303872378747061
2012-08-28,0.8599999999999994,0.0,76.76,76.7600000000002,-234300.0,76.96,77.28999999999998,77.82,78.14999999999998,76.42999999999998,76.1,75.57,0.0,-0.006214396685654969
2012-08-29,1.0799999999999983,0.0,76.46,76.46000000000019,-313500.0,76.4533333333333,76.99666666666664,77.53333333333333,78.07666666666664,75.91666666666664,75.3733333333333,74.83666666666664,0.0,-0.003908285565398793
2012-08-30,0.8099999999999881,0.0,77.0,77.0000000000002,193500.0,76.89,77.35,77.69999999999997,78.15999999999998,76.54,76.08000000000001,75.73000000000002,0.0,0.0070625163484175565
2012-08-31,1.4099999999999966,0.0,77.8,77.8000000000002,210600.0,77.68333333333334,78.44666666666667,79.0933333333333,79.85666666666667,77.03666666666669,76.27333333333334,75.6266666666667,0.0,0.010389610389610351
2012-09-04,1.0699999999999932,0.0,77.08,77.08000000000024,-301500.0,77.20333333333333,77.67666666666666,78.27333333333333,78.74666666666666,76.60666666666667,76.13333333333334,75.53666666666669,0.0,-0.009254498714652944
2012-09-05,2.643200000000008,0.0,78.16,78.16000000000024,483500.0,78.23226666666666,79.51773333333333,80.87546666666668,82.16093333333333,76.87453333333332,75.58906666666665,74.23133333333331,0.0,0.014011416709911758
2012-09-06,1.2600000000000051,0.0,79.28,79.28000000000024,357400.0,78.91333333333333,79.72666666666666,80.17333333333332,80.98666666666666,78.46666666666665,77.65333333333331,77.20666666666666,0.0,0.014329580348004153
2012-09-07,1.3499999999999943,0.0,78.15,78.15000000000023,-388200.0,78.42999999999998,78.92999999999998,79.70999999999998,80.20999999999997,77.64999999999998,77.15,76.37,0.0,-0.01425327951564071
2012-09-10,0.9749999999999944,0.0,77.8,77.8000000000002,-272600.0,78.04833333333333,78.41166666666666,79.02333333333331,79.38666666666666,77.43666666666667,77.07333333333334,76.46166666666667,0.0,-0.004478566858605355
2012-09-11,2.3425000000000007,0.0,78.9,78.90000000000022,663200.0,78.66583333333334,79.9541666666667,81.00833333333333,82.2966666666667,77.6116666666667,76.32333333333334,75.26916666666669,0.0,0.014138817480719903
2012-09-12,3.549999999999997,0.0,80.2,80.20000000000022,1048800.0,80.35666666666667,82.05333333333334,83.90666666666667,85.60333333333334,78.50333333333334,76.80666666666667,74.95333333333333,0.0,0.016476552598225558
2012-09-13,2.5600000000000023,0.0,81.63,81.6300000000002,484900.0,81.20333333333333,82.69666666666667,83.76333333333334,85.25666666666667,80.13666666666667,78.64333333333333,77.57666666666667,0.0,0.017830423940149533
2012-09-14,1.9799999999999889,0.0,82.54,82.54000000000022,421800.0,82.46,83.48999999999998,84.44,85.46999999999997,81.50999999999998,80.48,79.53,0.0,0.011147862305525063
2012-09-17,2.274000000000001,0.0,80.74,80.7400000000002,-389700.0,81.318,82.166,83.59200000000001,84.44,79.892,79.044,77.618,0.0,-0.021807608432275395
2012-09-18,0.9399999999999976,0.0,79.89,79.8900000000002,-316900.0,80.14,80.48,81.07000000000002,81.41000000000003,79.55,79.21,78.61999999999998,0.0,-0.010527619519445064
2012-09-19,1.3900000000000006,0.0,80.38,80.3800000000002,834800.0,80.03666666666669,80.90333333333334,81.42666666666669,82.29333333333334,79.51333333333334,78.64666666666669,78.12333333333333,0.0,0.006133433471022592
2012-09-20,1.1000000000000083,0.0,80.28,80.2800000000002,-242500.0,80.30666666666666,80.8433333333333,81.4066666666667,81.94333333333333,79.74333333333331,79.20666666666666,78.6433333333333,0.0,-0.0012440905697934106
2012-09-21,3.1499999999999915,0.0,79.43,79.4300000000002,-921700.0,79.99333333333334,81.28666666666669,83.14333333333333,84.43666666666667,78.13666666666668,76.84333333333333,74.9866666666667,0.0,-0.010587942202291908
2012-09-24,3.770000000000009,0.0,76.37,76.3700000000002,-1288600.0,76.95,78.24000000000002,80.10999999999999,81.4,75.08000000000001,73.79,71.92000000000002,0.0,-0.038524486969658836
2012-09-25,1.7393999999999892,0.0,75.44,75.4400000000002,-703200.0,75.96686666666666,76.57313333333332,77.70626666666666,78.3125333333333,74.83373333333333,74.22746666666667,73.09433333333334,0.0,-0.0121775566321855
2012-09-26,2.4599999999999937,0.0,74.89,74.8900000000002,-1151500.0,74.45666666666666,75.90333333333331,76.91666666666667,78.36333333333332,73.44333333333333,71.99666666666667,70.98333333333333,0.0,-0.007290562036055106
2012-09-27,1.4699999999999989,0.0,75.21,75.21000000000019,656700.0,75.17333333333333,75.92666666666666,76.64333333333333,77.39666666666666,74.45666666666666,73.70333333333333,72.98666666666666,0.0,0.004272933635999375
