Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,SO%k,Trix_1
2013-01-30,1.4000000000000057,0.0,65.66,65.65999999999997,0.0,-1385600.0,65.98,66.52000000000001,67.38,67.92000000000002,65.12,64.58,63.72,0.0,0.1571428571428557,0.1571428571428557,-0.013669821240799108
2013-01-31,1.259999999999991,0.0,65.25,65.24999999999997,0.0,-2170000.0,65.05,65.69999999999999,66.15,66.79999999999998,64.6,63.95,63.5,0.0,0.7727272727272716,0.7727272727272716,-0.00624428876028018
2013-02-01,2.8400000000000034,0.0,67.27,67.26999999999998,1.0,3878700.0,66.93333333333334,68.42666666666668,69.58333333333334,71.07666666666668,65.77666666666667,64.28333333333333,63.12666666666666,0.0,0.6905660377358469,0.6905660377358469,0.030957854406130206
2013-02-04,2.450000000000003,0.0,65.16,65.15999999999998,0.0,-4664200.0,65.49,66.16,67.16,67.83,64.49,63.81999999999999,62.81999999999999,0.0,0.2035928143712593,0.2035928143712593,-0.03136613646499182
2013-02-05,2.9300000000000064,0.0,67.5,67.49999999999997,1.0,5181100.0,66.96333333333332,68.62666666666665,69.75333333333334,71.41666666666666,65.83666666666664,64.17333333333332,63.04666666666664,0.0,0.78853046594982,0.78853046594982,0.035911602209944805
2013-02-06,2.9298999999999893,0.0,65.7,65.69999999999999,0.0,-8686100.0,66.21663333333333,67.42326666666666,69.14653333333332,70.35316666666665,64.49336666666667,63.28673333333335,61.56346666666669,0.0,0.23550291818833416,0.23550291818833416,-0.026666666666666623
2013-02-07,3.0669999999999935,0.0,65.4,65.39999999999999,0.0,-3856200.0,64.89566666666666,66.68133333333331,67.96266666666664,69.7483333333333,63.61433333333332,61.82866666666666,60.54733333333333,0.0,0.7466579719595733,0.7466579719595733,-0.004566210045662057
2013-02-08,1.1899999999999975,0.0,65.65,65.65,1.0,1791200.0,65.72,66.28,66.91,67.47,65.09,64.53,63.90000000000001,0.0,0.41176470588236136,0.41176470588236136,0.00382262996941896
2013-02-11,1.2800000000000011,0.0,64.8,64.79999999999998,0.0,-2153200.0,64.88666666666667,65.40333333333334,66.00666666666666,66.52333333333333,64.28333333333335,63.76666666666668,63.163333333333355,0.0,0.3839285714285681,0.3839285714285681,-0.012947448591013077
2013-02-12,1.1350000000000051,0.0,65.55,65.54999999999997,1.0,2169500.0,65.41833333333334,66.05166666666668,66.55333333333334,67.18666666666668,64.91666666666667,64.28333333333333,63.78166666666666,0.0,0.6740088105726847,0.6740088105726847,0.011574074074074077
2013-02-13,0.9759999999999992,0.0,65.47,65.46999999999998,0.0,-1871800.0,65.38466666666666,65.91533333333332,66.36066666666666,66.89133333333332,64.93933333333332,64.40866666666666,63.96333333333333,0.0,0.6311475409836068,0.6311475409836068,-0.0012204424103737345
2013-02-14,0.9599999999999936,0.0,65.17,65.16999999999999,0.0,-2404200.0,65.03666666666668,65.56333333333335,65.95666666666669,66.48333333333335,64.64333333333335,64.11666666666667,63.723333333333336,0.0,0.7173913043478211,0.7173913043478211,-0.0045822514128608105
2013-02-15,1.5600000000000025,0.0,64.58,64.58,0.0,-2602200.0,64.86666666666667,65.50333333333334,66.42666666666669,67.06333333333335,63.94333333333334,63.30666666666667,62.38333333333334,0.0,0.2243589743589704,0.2243589743589704,-0.009053245358293743
2013-02-19,1.0699999999999932,0.0,64.42,64.42,0.0,-1906700.0,64.53666666666668,65.01333333333335,65.60666666666668,66.08333333333334,63.94333333333336,63.46666666666668,62.873333333333356,0.0,0.3364485981308427,0.3364485981308427,-0.002477547228243986
2013-02-20,2.1300000000000026,0.0,63.11,63.11,0.0,-1828100.0,63.62666666666666,64.43333333333334,65.75666666666666,66.56333333333333,62.30333333333333,61.49666666666666,60.17333333333333,0.0,0.13615023474178348,0.13615023474178348,-0.020335299596398668
2013-02-21,1.2100000000000009,0.0,63.76,63.76000000000001,0.0,2904100.0,63.45,64.21,64.66,65.41999999999999,62.99999999999999,62.24,61.78999999999999,0.0,0.8842975206611566,0.8842975206611566,0.010299477103470107
2013-02-22,0.8800000000000026,0.0,64.49,64.49000000000001,1.0,2044900.0,64.30666666666667,64.82333333333335,65.15666666666667,65.67333333333335,63.973333333333336,63.45666666666667,63.12333333333334,0.0,0.8235294117646995,0.8235294117646995,0.011449184441656162
