Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,Trix_1
2010-02-02,0.5299999999999976,0.0,23.63,23.629999999999985,1.0,208300.0,23.513333333333332,23.836666666666666,24.04333333333333,24.36666666666666,23.306666666666665,22.98333333333333,22.77666666666667,0.0,0.8301886792452825,0.011125374411638769
2010-02-03,0.4499999999999993,0.0,23.84,23.839999999999986,1.0,827700.0,23.70333333333333,23.996666666666666,24.15333333333333,24.446666666666665,23.54666666666667,23.25333333333333,23.09666666666667,0.0,0.9555555555555564,0.008887008040626358
2010-02-04,1.4899999999999984,0.0,22.47,22.46999999999999,0.0,-714000.0,22.856666666666666,23.36333333333333,24.25666666666667,24.763333333333332,21.96333333333333,21.456666666666667,20.563333333333333,0.0,0.08571428571428398,-0.057466442953020176
2010-02-05,1.2699999999999996,0.0,21.71,21.709999999999994,0.0,-1137100.0,21.86000000000001,22.420000000000005,23.13000000000001,23.690000000000005,21.150000000000006,20.590000000000003,19.880000000000006,0.0,0.32283464566929154,-0.03382287494437018
2010-02-08,0.9199999999999982,0.0,22.39,22.389999999999993,1.0,208100.0,22.260033333333336,22.75996666666667,23.12993333333333,23.62986666666667,21.890066666666673,21.39013333333334,21.020166666666675,0.0,0.7241062191056454,0.031321971441731905
2010-02-09,0.490000000000002,0.0,22.56,22.55999999999999,1.0,220700.0,22.53,22.79000000000001,23.02000000000001,23.280000000000005,22.3,22.04,21.81,0.0,0.5918367346938734,0.0075926753014737905
2010-02-10,0.6899999999999977,0.0,22.05,22.049999999999986,0.0,-403900.0,22.1,22.329999999999995,22.61,22.84,21.82,21.59,21.31,0.0,0.35294117647058904,-0.02260638297872332
2010-02-11,0.2348999999999997,0.0,22.06,22.059999999999985,0.0,107600.0,22.06163333333333,22.178266666666666,22.296533333333336,22.413166666666665,21.943366666666666,21.82673333333333,21.708466666666666,0.0,0.4895700297999089,0.00045351473922893465
2010-02-12,0.6700000000000017,0.0,22.55,22.549999999999986,1.0,125600.0,22.32666666666667,22.77333333333333,22.996666666666666,23.44333333333334,22.10333333333333,21.656666666666666,21.433333333333334,0.0,1.0,0.022212148685403537
2010-02-16,0.8000000000000007,0.0,23.03,23.02999999999999,1.0,248000.0,22.79000000000001,23.31000000000001,23.59,24.11000000000001,22.510000000000005,21.99,21.710000000000004,0.0,0.9500000000000012,0.02128603104212862
2010-02-17,0.8000000000000007,0.0,22.76,22.75999999999999,1.0,-189800.0,22.91333333333333,23.236666666666675,23.713333333333345,24.03666666666668,22.436666666666675,22.11333333333333,21.636666666666674,0.0,0.21250000000000194,-0.011723838471558815
2010-02-18,1.0,0.0,23.28,23.27999999999999,1.0,121400.0,23.09333333333333,23.68666666666667,24.09333333333333,24.68666666666667,22.68666666666667,22.09333333333333,21.68666666666667,0.0,0.7800000000000011,0.022847100175746902
2010-02-19,0.6799999999999997,0.0,23.58,23.579999999999984,1.0,187600.0,23.61,23.93,24.28,24.6,23.26,22.94,22.59,0.0,0.43283582089552,0.012886597938144208
2010-02-22,0.4899999999999984,0.0,23.24,23.23999999999998,0.0,-155500.0,23.28333333333333,23.47666666666667,23.71333333333333,23.906666666666666,23.046666666666663,22.85333333333333,22.616666666666664,0.0,0.3488372093023225,-0.014418999151823575
2010-02-23,0.629999999999999,0.0,23.64,23.639999999999986,1.0,134300.0,23.49,23.879999999999995,24.12,24.509999999999994,23.25,22.86,22.62,0.0,0.8571428571428571,0.017211703958692003
2010-02-24,0.7100000000000009,0.0,24.16,24.159999999999986,1.0,208400.0,24.08666666666667,24.42333333333334,24.68666666666667,25.02333333333334,23.82333333333333,23.486666666666668,23.223333333333336,0.0,0.6833333333333319,0.021996615905245327
2010-02-25,0.6400000000000006,0.0,23.8,23.79999999999998,0.0,-258000.0,23.79666666666667,24.07333333333333,24.34666666666667,24.62333333333333,23.52333333333333,23.246666666666666,22.97333333333333,0.0,0.5090909090909105,-0.014900662251655606
2010-02-26,0.4499999999999993,0.0,23.89,23.889999999999986,0.0,265000.0,23.786666666666665,24.06333333333333,24.236666666666668,24.513333333333332,23.61333333333333,23.336666666666666,23.16333333333333,0.0,0.8444444444444436,0.0037815126050420094
2010-03-01,0.6900000000000013,0.0,24.09,24.089999999999986,1.0,271500.0,24.180000000000003,24.48000000000001,24.87,25.17000000000001,23.79000000000001,23.49,23.100000000000005,0.0,0.3043478260869572,0.008371703641691054
2010-03-02,0.5300000000000011,0.0,24.04,24.03999999999998,0.0,-279500.0,24.036666666666665,24.30333333333333,24.566666666666666,24.83333333333333,23.77333333333333,23.506666666666664,23.24333333333333,0.0,0.5094339622641489,-0.00207555002075553
2010-03-03,0.2876000000000012,0.0,23.99,23.98999999999998,0.0,-114700.0,23.97253333333333,24.12506666666666,24.260133333333336,24.41266666666667,23.83746666666666,23.68493333333333,23.54986666666666,0.0,0.5910987482614654,-0.002079866888519165
2010-03-04,0.41000000000000014,0.0,24.2,24.199999999999985,1.0,149900.0,24.19666666666667,24.40333333333334,24.606666666666666,24.81333333333334,23.99333333333334,23.78666666666667,23.58333333333334,0.0,0.5121951219512214,0.008753647353063812
2010-03-05,0.5599999999999987,0.0,24.52,24.519999999999985,1.0,189900.0,24.48,24.78,25.04,25.34,24.22,23.92,23.660000000000004,0.0,0.6071428571428583,0.01322314049586778
2010-03-08,0.36999999999999744,0.0,24.67,24.669999999999984,1.0,144800.0,24.68666666666667,24.86333333333333,25.05666666666666,25.23333333333333,24.493333333333336,24.31666666666667,24.12333333333334,0.0,0.4324324324324358,0.0061174551386624035
2010-03-09,0.7399999999999984,0.0,25.12,25.11999999999999,1.0,185200.0,24.95333333333333,25.406666666666666,25.69333333333333,26.146666666666665,24.66666666666667,24.21333333333333,23.92666666666667,0.0,0.8378378378378409,0.01824077827320629
2010-03-10,0.2699999999999996,0.0,25.06,25.059999999999977,1.0,-248200.0,25.05,25.19,25.320000000000004,25.46,24.92,24.78,24.65,0.0,0.5555555555555511,-0.002388535031847225
2010-03-11,0.38000000000000256,0.0,25.11,25.109999999999967,0.0,99800.0,25.036666666666665,25.263333333333332,25.41666666666667,25.64333333333333,24.88333333333333,24.656666666666666,24.50333333333333,0.0,0.7894736842105229,0.001995211492418225
2010-03-12,0.2699999999999996,0.0,25.13,25.129999999999967,1.0,55300.0,25.12,25.26,25.390000000000004,25.53,24.99,24.85,24.72,0.0,0.5555555555555511,0.0007964954201513173
2010-03-15,0.37999999999999895,0.0,25.03,25.029999999999976,0.0,-195600.0,25.05,25.23,25.43,25.61,24.85,24.67,24.47,0.0,0.4210526315789488,-0.003979307600477432
2010-03-16,0.33999999999999986,0.0,25.12,25.119999999999976,1.0,109300.0,25.06,25.260000000000005,25.40000000000001,25.600000000000005,24.920000000000005,24.72,24.580000000000005,0.0,0.7647058823529461,0.003595685177786651
2010-03-17,1.5700000000000005,0.0,25.82,25.81999999999997,1.0,503500.0,25.75666666666667,26.57333333333334,27.32666666666667,28.14333333333333,25.00333333333334,24.18666666666667,23.43333333333334,0.0,0.5605095541401267,0.02786624203821653
2010-03-18,0.6998999999999995,0.0,25.24,25.239999999999966,0.0,-156700.0,25.46663333333333,25.70326666666667,26.16653333333333,26.40316666666667,25.00336666666667,24.76673333333333,24.30346666666667,0.0,0.014287755393624828,-0.02246320681642145
2010-03-19,0.75,0.0,25.6,25.599999999999977,0.0,741400.0,25.45,25.9,26.20000000000001,26.65,25.15,24.7,24.4,0.0,0.8000000000000019,0.014263074484944653
2010-03-22,0.7654999999999994,0.0,25.01,25.009999999999977,0.0,-234000.0,25.22516666666667,25.50033333333333,25.990666666666666,26.26583333333333,24.73483333333333,24.45966666666667,23.96933333333333,0.0,0.07838014369693314,-0.023046875
2010-03-23,0.3500000000000014,0.0,25.18,25.179999999999968,0.0,152500.0,25.11,25.32,25.46,25.67,24.97,24.76,24.62,0.0,0.8,0.006797281087564899
2010-03-24,0.9699999999999988,0.0,25.25,25.249999999999986,1.0,1307200.0,25.406666666666666,25.81333333333333,26.376666666666665,26.78333333333333,24.84333333333333,24.43666666666667,23.87333333333333,0.0,0.2577319587628869,0.002779984114376501
2010-03-25,1.1900000000000013,0.0,24.43,24.429999999999986,0.0,-367900.0,24.73333333333333,25.176666666666666,25.92333333333333,26.366666666666664,23.98666666666666,23.54333333333333,22.79666666666666,0.0,0.11764705882352974,-0.03247524752475248
2010-03-26,0.8335000000000008,0.0,24.99,24.989999999999966,1.0,793000.0,24.83883333333333,25.33116666666666,25.67233333333333,26.164666666666665,24.49766666666666,24.00533333333333,23.66416666666666,0.0,0.7720455908818223,0.02292263610315181
2010-03-29,0.6100000000000029,0.0,25.35,25.349999999999977,1.0,336700.0,25.370000000000005,25.58000000000001,25.81000000000001,26.02000000000001,25.14000000000001,24.930000000000003,24.70000000000001,0.0,0.4318181818181835,0.014405762304922088
2010-03-30,0.7100000000000009,0.0,25.79,25.789999999999967,1.0,553100.0,25.633333333333336,26.066666666666674,26.34333333333333,26.776666666666674,25.35666666666668,24.923333333333336,24.64666666666667,0.0,0.8309859154929565,0.017357001972386498
2010-03-31,1.5499999999999972,0.0,25.25,25.249999999999968,0.0,-1212100.0,25.5,26.15,27.05,27.7,24.6,23.95000000000001,23.050000000000004,0.0,0.2580645161290318,-0.02093834819697554
2010-04-01,0.5500000000000007,0.0,25.52,25.519999999999968,1.0,1232200.0,25.536666666666665,25.78333333333333,26.04666666666667,26.29333333333333,25.27333333333333,25.026666666666664,24.763333333333332,0.0,0.4509803921568622,0.010693069306930677
2010-04-05,0.41000000000000014,0.0,25.8,25.799999999999965,1.0,621500.0,25.66333333333333,25.93666666666666,26.07333333333333,26.34666666666666,25.52666666666666,25.25333333333333,25.11666666666666,0.0,1.0,0.010971786833855844
2010-04-06,1.2100000000000009,0.0,27.01,27.009999999999966,1.0,716600.0,26.70000000000001,27.32000000000001,27.63000000000001,28.25000000000001,26.390000000000004,25.77,25.46,0.0,1.0,0.04689922480620158
2010-04-07,0.6700000000000017,0.0,26.55,26.549999999999965,0.0,-731700.0,26.69333333333333,26.956666666666663,27.36333333333333,27.626666666666665,26.28666666666666,26.02333333333333,25.61666666666666,0.0,0.17910447761194132,-0.017030729359496514
2010-04-08,0.5300000000000011,0.0,26.51,26.509999999999966,0.0,-210300.0,26.5,26.77,27.030000000000005,27.3,26.24,25.97,25.71,0.0,0.5283018867924538,-0.0015065913370997796
2010-04-09,0.39000000000000057,0.0,26.47,26.469999999999967,0.0,-305300.0,26.45333333333333,26.656666666666666,26.84333333333333,27.04666666666667,26.266666666666666,26.06333333333333,25.876666666666665,0.0,0.5641025641025603,-0.0015088645794041002
