Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,SO%k,Trix_1
2017-04-07,1.1400000000000006,0.0,60.14,60.13999999999997,0.0,-994295.0,59.96666666666667,60.62333333333334,61.10666666666667,61.76333333333334,59.48333333333333,58.82666666666667,58.34333333333333,0.0,0.7280701754385946,0.7280701754385946,-0.004963600264725301
2017-04-10,0.9200000000000016,0.0,60.67,60.66999999999996,1.0,914655.0,60.48333333333333,61.03666666666666,61.40333333333333,61.95666666666666,60.11666666666665,59.56333333333333,59.19666666666665,0.0,0.8043478260869572,0.8043478260869572,0.008812770202860013
2017-04-11,0.5100000000000051,0.0,60.76,60.75999999999996,1.0,1423663.0,60.62333333333334,60.94666666666667,61.13333333333334,61.45666666666668,60.43666666666667,60.11333333333333,59.92666666666666,0.0,0.901960784313718,0.901960784313718,0.0014834349761001532
2017-04-12,1.2000000000000028,0.0,60.3,60.29999999999996,0.0,-1491748.0,60.24,60.87000000000001,61.44000000000001,62.07000000000001,59.67,59.04,58.47,0.0,0.5749999999999967,0.5749999999999967,-0.0075707702435813175
2017-04-13,0.769999999999996,0.0,60.07,60.06999999999995,0.0,-1390758.0,60.22666666666667,60.53333333333333,60.99666666666666,61.30333333333333,59.76333333333334,59.45666666666667,58.99333333333334,0.0,0.19480519480519395,0.19480519480519395,-0.003814262023217195
2017-04-17,1.1300000000000026,0.0,59.43,59.429999999999936,0.0,-3259727.0,59.52666666666667,60.04333333333334,60.65666666666667,61.173333333333346,58.91333333333334,58.39666666666667,57.78333333333334,0.0,0.3716814159292042,0.3716814159292042,-0.010654236723822215
2017-04-18,1.2800000000000011,0.0,58.65,58.649999999999935,0.0,-1541181.0,58.71666666666667,59.28333333333334,59.91666666666666,60.48333333333334,58.08333333333334,57.51666666666666,56.88333333333333,0.0,0.4166666666666657,0.4166666666666657,-0.013124684502776394
2017-04-19,1.8299999999999983,0.0,57.46,57.45999999999993,0.0,-1743685.0,57.92333333333334,58.606666666666676,59.75333333333334,60.43666666666668,56.77666666666668,56.09333333333334,54.94666666666668,0.0,0.12021857923497214,0.12021857923497214,-0.020289855072463732
2017-04-20,4.340000000000003,0.0,55.36,55.359999999999935,0.0,-4855307.0,55.16666666666666,57.21333333333333,59.06666666666667,61.11333333333334,53.31333333333333,51.26666666666666,49.41333333333332,0.0,0.574358974358974,0.574358974358974,-0.03654716324399585
2017-04-21,1.5600000000000025,0.0,54.54,54.539999999999935,0.0,-1679982.0,54.98666666666667,55.54333333333334,56.54666666666667,57.103333333333346,53.98333333333334,53.42666666666667,52.42333333333334,0.0,0.07051282051282004,0.07051282051282004,-0.014812138728323702
2017-04-24,1.1950000000000005,0.0,55.21,55.20999999999993,0.0,1487056.0,54.94833333333333,55.67666666666666,56.14333333333333,56.87166666666666,54.48166666666666,53.75333333333333,53.28666666666666,0.0,0.8284518828451898,0.8284518828451898,0.012284561789512316
2017-04-25,0.9799000000000008,0.0,54.98,54.97999999999993,0.0,-1441525.0,54.9467,55.4533,55.92660000000001,56.4332,54.4734,53.9668,53.4935,0.0,0.5509745892437957,0.5509745892437957,-0.004165911972468827
2017-04-26,1.0400000000000065,0.0,55.33,55.32999999999996,1.0,1877656.0,55.45666666666667,55.89333333333334,56.45666666666667,56.89333333333334,54.89333333333334,54.45666666666667,53.89333333333334,0.0,0.3099999999999952,0.3099999999999952,0.006365951255001845
2017-04-27,1.0599999999999952,0.0,55.39,55.38999999999994,1.0,1307597.0,55.54333333333333,55.99666666666666,56.60333333333333,57.05666666666665,54.93666666666666,54.48333333333333,53.87666666666666,0.0,0.2830188679245269,0.2830188679245269,0.0010844026748599725
2017-04-28,1.25,0.0,56.03,56.02999999999993,1.0,1769329.0,55.7,56.49,56.94999999999999,57.74,55.24,54.45,53.99,0.0,0.8960000000000037,0.8960000000000037,0.011554432207979793
2017-05-01,0.8900000000000006,0.0,56.18,56.17999999999995,1.0,1700247.0,56.33666666666666,56.70333333333333,57.22666666666666,57.59333333333333,55.81333333333333,55.44666666666666,54.92333333333333,0.0,0.2359550561797761,0.2359550561797761,0.002677137247902884
2017-05-02,2.240000000000002,0.0,58.32,58.319999999999936,1.0,2153868.0,57.67,59.06999999999999,59.82,61.21999999999999,56.91999999999999,55.52,54.76999999999999,0.0,0.9534883720930226,0.9534883720930226,0.03809184763260949
2017-05-03,3.480000000000004,0.0,58.22,58.219999999999935,1.0,-4883413.0,59.38,60.53999999999999,62.86,64.02,57.05999999999999,55.89999999999999,53.579999999999984,0.0,0.0,0.0,-0.001714677640603591
2017-05-04,1.759999999999998,0.0,57.76,57.759999999999934,0.0,-1912315.0,57.40666666666666,58.35333333333333,58.94666666666666,59.89333333333333,56.81333333333333,55.86666666666667,55.27333333333333,0.0,0.8441558441558428,0.8441558441558428,-0.007901064926142233
2017-05-05,0.7099999999999937,0.0,57.55,57.54999999999993,1.0,-1237981.0,57.72,57.99,58.42999999999999,58.69999999999999,57.28,57.01000000000001,56.57000000000001,0.0,0.14084507042252845,0.14084507042252845,-0.003635734072022176
2017-05-08,1.3799999999999957,0.0,56.22,56.219999999999935,0.0,-1704931.0,56.59666666666666,57.02333333333333,57.82666666666667,58.25333333333332,55.79333333333333,55.36666666666667,54.56333333333333,0.0,0.04065040650406283,0.04065040650406283,-0.02311033883579493
2017-05-09,1.019999999999996,0.0,55.99,55.989999999999924,0.0,-1079233.0,55.97,56.49,56.99,57.50999999999999,55.47,54.95,54.45,0.0,0.5294117647058836,0.5294117647058836,-0.004091070793311933
2017-05-10,1.0700000000000005,0.0,56.66,56.65999999999993,1.0,1226044.0,56.51,57.12,57.57999999999999,58.19,56.05,55.44,54.98,0.0,0.7102803738317737,0.7102803738317737,0.011966422575459807
2017-05-11,1.3324999999999958,0.0,57.43,57.42999999999992,1.0,1832619.0,57.08583333333333,57.92416666666666,58.41833333333332,59.25666666666666,56.59166666666667,55.75333333333334,55.25916666666667,0.0,0.8874296435272052,0.8874296435272052,0.013589834098129248
2017-05-12,1.0799999999999983,0.0,56.57,56.56999999999992,0.0,-1005010.0,56.78166666666666,57.21333333333333,57.85666666666666,58.28833333333333,56.13833333333334,55.70666666666667,55.06333333333334,0.0,0.20465116279069745,0.20465116279069745,-0.014974751871843972
2017-05-15,1.1600000000000037,0.0,57.4,57.399999999999906,1.0,1676075.0,57.14000000000001,57.850000000000016,58.30000000000002,59.01000000000002,56.69000000000001,55.98,55.53000000000001,0.0,0.8362068965517205,0.8362068965517205,0.014672087678981762
2017-05-16,1.4399999999999975,0.0,56.15,56.149999999999906,0.0,-1766413.0,56.45,56.93999999999999,57.73,58.21999999999999,55.65999999999999,55.17,54.37999999999999,0.0,0.14843749999999808,0.14843749999999808,-0.02177700348432056
2017-05-17,1.2999999999999972,0.0,55.69,55.689999999999934,0.0,-1088237.0,55.91666666666666,56.45333333333333,57.21666666666666,57.75333333333332,55.15333333333333,54.61666666666667,53.85333333333333,0.0,0.2384615384615353,0.2384615384615353,-0.008192341941228866
2017-05-18,0.7100000000000009,0.0,55.86,55.859999999999935,1.0,764959.0,55.95666666666667,56.26333333333334,56.66666666666666,56.973333333333336,55.55333333333334,55.24666666666667,54.84333333333334,0.0,0.2957746478873248,0.2957746478873248,0.0030526126773209143
