Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,Trix_1
2016-03-17,1.840000000000004,0.0,39.39,39.39000000000002,1.0,2604935.0,38.91,40.07000000000001,40.75,41.91000000000001,38.23,37.07,36.39,0.0,0.8913043478260856,0.03685180310608052
2016-03-18,1.6099999999999994,0.0,39.43,39.43000000000002,1.0,8024556.0,39.20666666666667,40.12333333333334,40.81666666666667,41.73333333333334,38.51333333333334,37.59666666666667,36.90333333333334,0.0,0.7080745341614912,0.001015486164000994
2016-03-21,1.3769999999999951,0.0,40.11,40.11000000000002,1.0,2768376.0,40.009,40.74800000000001,41.386,42.12499999999999,39.371,38.63200000000001,37.99400000000001,0.0,0.6100217864923742,0.01724575196550849
2016-03-22,0.9199999999999946,0.0,40.19,40.19000000000001,1.0,2172964.0,40.05,40.58000000000001,40.97000000000001,41.5,39.66000000000001,39.13000000000001,38.740000000000016,0.0,0.7282608695652159,0.0019945150835202767
2016-03-23,1.1599999999999966,0.0,39.2,39.200000000000024,0.0,-1255647.0,39.45,39.87000000000001,40.53999999999999,40.96,38.78000000000001,38.36000000000001,37.69000000000001,0.0,0.15596330275229567,-0.0246329932819108
2016-03-24,1.0500000000000045,0.0,38.53,38.530000000000015,0.0,-1519127.0,38.473333333333336,38.79666666666667,39.06333333333335,39.38666666666668,38.20666666666667,37.88333333333333,37.61666666666667,0.0,0.6440677966101701,-0.01709183673469392
2016-03-28,0.7100000000000009,0.0,38.46,38.46000000000001,0.0,-1116612.0,38.423333333333346,38.79666666666668,39.13333333333335,39.50666666666668,38.08666666666668,37.71333333333335,37.37666666666668,0.0,0.5774647887323989,-0.0018167661562418968
2016-03-29,1.5799999999999983,0.0,38.96,38.960000000000015,1.0,1378286.0,38.446666666666665,39.49333333333333,40.02666666666666,41.07333333333333,37.91333333333333,36.86666666666667,36.333333333333336,0.0,0.9873417721519012,0.013000520020800831
2016-03-30,1.8200000000000005,0.0,38.25,38.25000000000001,0.0,-1509728.0,38.356666666666655,39.21333333333333,40.176666666666655,41.03333333333333,37.39333333333333,36.536666666666655,35.57333333333332,0.0,0.412087912087912,-0.01822381930184807
2016-03-31,0.9900000000000021,0.0,39.03,39.03,1.0,2292068.0,38.72666666666667,39.373333333333335,39.71666666666667,40.363333333333344,38.38333333333333,37.736666666666665,37.39333333333333,0.0,0.9595959595959606,0.020392156862745127
2016-04-01,1.019999999999996,0.0,39.2,39.2,1.0,1975259.0,39.04666666666667,39.63333333333333,40.06666666666667,40.65333333333333,38.613333333333344,38.02666666666667,37.59333333333335,0.0,0.7254901960784361,0.0043556238790674285
2016-04-04,1.6099999999999994,0.0,37.84,37.84,0.0,-1351319.0,38.336666666666666,38.89333333333333,39.94666666666666,40.50333333333333,37.28333333333333,36.72666666666667,35.67333333333333,0.0,0.03726708074534304,-0.034693877551020394
2016-04-05,1.6500000000000057,0.0,36.47,36.47,0.0,-1503686.0,36.77,37.35000000000001,38.23,38.81000000000001,35.89000000000001,35.31,34.43000000000001,0.0,0.19178082191780887,-0.03620507399577179
2016-04-06,0.9799999999999968,0.0,37.35,37.35,1.0,1355102.0,37.036666666666655,37.68333333333332,38.016666666666666,38.66333333333332,36.70333333333333,36.056666666666665,35.72333333333333,0.0,0.979591836734698,0.0241294214422814
2016-04-07,0.6650000000000063,0.0,37.0,36.99999999999999,1.0,-1816216.0,37.07833333333333,37.37166666666667,37.74333333333335,38.036666666666676,36.706666666666656,36.41333333333333,36.04166666666666,0.0,0.3233082706766938,-0.0093708165997323
2016-04-08,1.879999999999996,0.0,37.19,37.19,0.0,1877984.0,36.70333333333333,37.886666666666656,38.58333333333332,39.76666666666666,36.00666666666667,34.82333333333334,34.12666666666667,0.0,0.8882978723404248,0.005135135135135074
2016-04-11,1.0300000000000011,0.0,37.23,37.22999999999999,1.0,1039877.0,37.44,37.85,38.47,38.88,36.81999999999999,36.41,35.78999999999999,0.0,0.19417475728154904,0.0010755579456843008
2016-04-12,1.0899999999999963,0.0,37.94,37.93999999999999,1.0,1543639.0,37.65,38.34,38.73999999999999,39.42999999999999,37.25,36.56,36.16,0.0,0.8990825688073396,0.019070641955412325
2016-04-13,1.2100000000000009,0.0,39.11,39.10999999999999,1.0,1352569.0,38.78333333333335,39.47666666666667,39.84333333333333,40.53666666666667,38.41666666666668,37.72333333333334,37.356666666666676,0.0,0.9622641509433968,0.030838165524512438
2016-04-14,1.1600000000000037,0.0,38.31,38.30999999999999,0.0,-1500186.0,38.51666666666667,38.99333333333335,39.67666666666667,40.15333333333335,37.83333333333334,37.35666666666667,36.673333333333346,0.0,0.23275862068965714,-0.02045512656609556
2016-04-15,0.8599999999999994,0.0,38.62,38.619999999999976,1.0,1760421.0,38.57333333333333,39.02666666666666,39.43333333333333,39.886666666666656,38.16666666666666,37.71333333333333,37.306666666666665,0.0,0.5813953488372097,0.008091882015139523
2016-04-18,0.9499999999999956,0.0,39.01,39.00999999999997,1.0,1380363.0,38.69333333333333,39.326666666666654,39.64333333333333,40.27666666666665,38.37666666666666,37.74333333333333,37.426666666666655,0.0,1.0,0.010098394614189557
2016-04-19,1.3000000000000045,0.0,39.79,39.789999999999964,1.0,1680250.0,39.77,40.33000000000001,40.87000000000001,41.43000000000001,39.23,38.67,38.13,0.0,0.527272727272725,0.019994873109459143
2016-04-20,0.6450000000000031,0.0,39.55,39.549999999999976,0.0,-1455749.0,39.681666666666665,39.93833333333333,40.32666666666667,40.583333333333336,39.29333333333333,39.036666666666655,38.64833333333333,0.0,0.1937984496124021,-0.006031666247801004
2016-04-21,0.8299999999999983,0.0,39.41,39.409999999999975,0.0,-1647061.0,39.64666666666667,39.943333333333335,40.47666666666667,40.77333333333333,39.113333333333344,38.81666666666667,38.28333333333335,0.0,0.07228915662650033,-0.003539823008849572
2016-04-22,2.1299999999999955,0.0,40.74,40.73999999999997,1.0,2868999.0,40.183333333333344,41.52666666666667,42.31333333333333,43.65666666666666,39.39666666666668,38.05333333333334,37.26666666666668,0.0,0.8920187793427242,0.03374777975133229
2016-04-25,1.7700000000000031,0.0,39.74,39.73999999999999,0.0,-1776866.0,39.73666666666667,40.50333333333335,41.26666666666668,42.03333333333335,38.97333333333334,38.20666666666667,37.44333333333334,0.0,0.5032679738562108,-0.024545900834560628
2016-04-26,1.1900000000000048,0.0,40.8,40.79999999999999,1.0,2161450.0,40.48333333333333,41.23666666666667,41.673333333333346,42.42666666666668,40.04666666666667,39.29333333333333,38.856666666666655,0.0,0.8991596638655428,0.026673376950176023
2016-04-27,1.2200000000000055,0.0,41.63,41.63,1.0,2021620.0,41.38999999999999,42.11999999999999,42.61,43.34,40.899999999999984,40.16999999999999,39.67999999999998,0.0,0.7950819672131157,0.02034313725490209
2016-04-28,1.4600000000000009,0.0,41.75,41.74999999999999,1.0,3306553.0,41.64333333333335,42.42666666666668,43.10333333333334,43.88666666666668,40.96666666666668,40.183333333333344,39.50666666666668,0.0,0.6095890410958904,0.0028825366322363065
2016-04-29,3.575000000000003,0.0,41.85,41.85,1.0,2842606.0,42.415,43.92,45.99000000000001,47.49500000000001,40.345,38.84,36.77,0.0,0.2629370629370641,0.0023952095808383576
2016-05-02,1.3400000000000034,0.0,41.32,41.31999999999999,0.0,-1913636.0,41.21,41.91,42.49999999999999,43.2,40.62000000000001,39.92,39.33000000000001,0.0,0.6279069767441883,-0.01266427718040624
2016-05-03,1.9299000000000035,0.0,39.93,39.92999999999999,0.0,-2337720.0,40.1167,40.843300000000006,41.75660000000001,42.48320000000001,39.2034,38.4768,37.5635,0.0,0.32922739191414196,-0.03363988383349468
2016-05-04,1.5899999999999963,0.0,38.96,38.96,0.0,-2313667.0,38.95666666666667,39.57333333333335,40.18666666666667,40.803333333333335,38.34333333333335,37.72666666666667,37.113333333333344,0.0,0.5040650406504057,-0.02429251189581765
2016-05-05,1.5099000000000018,0.0,40.19,40.189999999999976,1.0,1819715.0,39.7667,40.7333,41.2766,42.2432,39.2234,38.2568,37.7135,0.0,0.9205245380488744,0.03157084188911696
2016-05-06,1.3200000000000005,0.0,40.9,40.89999999999998,1.0,1608715.0,40.54666666666667,41.38333333333335,41.86666666666668,42.70333333333335,40.06333333333335,39.22666666666667,38.74333333333335,0.0,0.9015151515151496,0.017666086091067453
2016-05-09,0.8799999999999955,0.0,41.57,41.569999999999965,1.0,1745386.0,41.356666666666655,41.90333333333332,42.23666666666665,42.78333333333332,41.02333333333333,40.47666666666667,40.14333333333333,0.0,0.8636363636363659,0.016381418092909578
2016-05-10,1.0649999999999975,0.0,42.43,42.429999999999964,1.0,2278778.0,42.10166666666667,42.79833333333333,43.16666666666666,43.86333333333333,41.73333333333333,41.03666666666667,40.668333333333344,0.0,0.9624413145539912,0.02068799615107047
2016-05-11,1.5300000000000011,0.0,42.78,42.779999999999966,1.0,2631893.0,42.59,43.45,44.12,44.98,41.92,41.06,40.38999999999999,0.0,0.6862745098039238,0.008248880509073802
2016-05-12,1.301099999999998,0.0,42.51,42.50999999999998,1.0,-1509266.0,42.802966666666656,43.30703333333332,44.10406666666666,44.60813333333332,42.00593333333333,41.501866666666665,40.70483333333333,0.0,0.1622473291829952,-0.0063113604488079286
2016-05-13,1.0700000000000005,0.0,42.56,42.55999999999997,0.0,2153541.0,42.423333333333346,43.02666666666668,43.49333333333333,44.09666666666668,41.95666666666668,41.353333333333346,40.88666666666668,0.0,0.6915887850467306,0.001176193836744396
2016-05-16,4.270000000000003,0.0,39.63,39.62999999999997,0.0,-3935533.0,39.673333333333346,41.05666666666668,42.48333333333334,43.86666666666668,38.24666666666668,36.863333333333344,35.43666666666667,0.0,0.4768683274021361,-0.06884398496240599
2016-05-17,2.0500000000000043,0.0,37.97,37.96999999999998,0.0,-3815250.0,38.25333333333333,38.926666666666655,39.88333333333335,40.556666666666665,37.29666666666665,36.62333333333333,35.66666666666666,0.0,0.2392638036809816,-0.04188745899571041
2016-05-18,1.338000000000001,0.0,37.4,37.39999999999998,0.0,-1927781.0,37.647333333333336,38.19266666666668,38.985333333333344,39.53066666666668,36.85466666666667,36.309333333333335,35.51666666666667,0.0,0.2227204783258607,-0.01501185146168028
2016-05-19,1.3200000000000005,0.0,37.0,36.99999999999998,0.0,-1489030.0,36.85333333333333,37.586666666666666,38.17333333333333,38.906666666666666,36.266666666666666,35.53333333333333,34.946666666666665,0.0,0.6666666666666684,-0.010695187165775364
2016-05-20,0.9200000000000016,0.0,37.9,37.89999999999998,1.0,1768331.0,37.61000000000001,38.210000000000015,38.52,39.120000000000026,37.30000000000001,36.7,36.39000000000001,0.0,0.9780219780219748,0.024324324324324288
2016-05-23,0.5799999999999983,0.0,38.05,38.049999999999976,1.0,1820559.0,38.056666666666665,38.34333333333333,38.636666666666656,38.92333333333333,37.76333333333333,37.47666666666667,37.18333333333333,0.0,0.4827586206896463,0.003957783641160913
2016-05-24,0.8000000000000043,0.0,38.69,38.689999999999976,1.0,1678441.0,38.53,39.01000000000001,39.33,39.81000000000001,38.21,37.73,37.41,0.0,0.7999999999999965,0.01681997371879108
2016-05-25,1.0900000000000034,0.0,39.4,39.39999999999998,1.0,1438224.0,39.29,39.89,40.38,40.98,38.8,38.2,37.71,0.0,0.6513761467889896,0.01835099508917035
2016-05-26,0.8500000000000014,0.0,39.32,39.319999999999965,0.0,-998532.0,39.25,39.71,40.1,40.56,38.86,38.4,38.01,0.0,0.6235294117647062,-0.0020304568527918353
2016-05-27,0.75,0.0,39.78,39.779999999999966,1.0,1002762.0,39.57666666666667,40.053333333333335,40.32666666666668,40.803333333333335,39.303333333333335,38.82666666666667,38.553333333333335,0.0,0.9066666666666664,0.01169888097660226
2016-05-31,0.7698999999999998,0.0,39.61,39.609999999999964,1.0,-1516064.0,39.68663333333335,40.03326666666668,40.45653333333335,40.80316666666668,39.26336666666668,38.91673333333335,38.49346666666668,0.0,0.3506948954409613,-0.004273504273504317
2016-06-01,0.5700000000000003,0.0,39.59,39.58999999999996,0.0,-1119783.0,39.433333333333344,39.79666666666667,40.00333333333335,40.36666666666667,39.22666666666667,38.863333333333344,38.65666666666667,0.0,0.912280701754391,-0.000504922999242515
