Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,Trix_1
2005-07-08,0.0,0.0,15.3,15.3,0.0,0.0,15.266666666666666,15.783333333333333,16.266666666666666,16.78333333333333,14.783333333333333,14.266666666666666,13.783333333333333,0.0,0.5500000000000007,0.0
2005-07-11,0.34999999999999964,0.0,15.35,15.349999999999998,1.0,1382400.0,15.3,15.499999999999998,15.65,15.849999999999998,15.15,14.95,14.8,0.0,0.714285714285715,0.003267973856209081
2005-07-12,0.9500000000000012,0.0,16.15,16.15,1.0,1230200.0,16.016666666666666,16.43333333333333,16.71666666666666,17.133333333333333,15.73333333333333,15.316666666666665,15.03333333333333,0.0,0.785714285714283,0.052117263843648134
2005-07-13,0.34999999999999964,0.0,15.9,15.9,0.0,-1233900.0,16.016666666666666,16.133333333333333,16.366666666666667,16.48333333333333,15.783333333333333,15.666666666666664,15.433333333333332,0.0,0.0,-0.015479876160990603
2005-07-14,0.1999999999999993,0.0,15.9,15.899999999999995,0.0,0.0,15.9,16.0,16.099999999999998,16.2,15.8,15.7,15.6,0.0,0.5,0.0
2005-07-15,0.4000000000000004,0.0,15.7,15.699999999999996,0.0,-1099600.0,15.683333333333332,15.866666666666665,16.03333333333333,16.21666666666666,15.516666666666666,15.333333333333332,15.166666666666664,0.0,0.57142857142857,-0.012578616352201323
2005-07-18,0.8499999999999996,0.0,14.9,14.899999999999995,0.0,-3226300.0,15.1,15.35,15.8,16.05,14.65,14.4,13.949999999999998,0.0,0.07142857142857234,-0.05095541401273879
2005-07-19,0.09999999999999963,0.0,14.94,14.939999999999996,0.0,4084800.0,14.946666666666665,14.99333333333333,15.046666666666665,15.09333333333333,14.89333333333333,14.846666666666666,14.793333333333333,0.0,0.3999999999999929,0.0026845637583892052
2005-07-20,0.09999999999999963,0.0,14.85,14.849999999999996,0.0,-3596000.0,14.883333333333333,14.916666666666664,14.983333333333333,15.016666666666666,14.816666666666665,14.783333333333333,14.716666666666667,0.0,0.0,-0.00602409638554216
2005-07-21,0.9000000000000004,0.0,15.09,15.089999999999998,0.0,35754800.0,14.796666666666667,15.393333333333334,15.696666666666667,16.293333333333337,14.493333333333334,13.896666666666668,13.593333333333335,0.0,0.9888888888888892,0.016161616161616175
2005-07-22,0.34999999999999964,0.0,14.99,14.989999999999998,1.0,-30231100.0,15.046666666666667,15.193333333333333,15.396666666666668,15.543333333333333,14.843333333333335,14.696666666666667,14.493333333333334,0.0,0.2571428571428569,-0.006626905235255112
2005-07-25,1.0199999999999996,0.0,14.05,14.05,0.0,-21772800.0,14.343333333333335,14.706666666666667,15.363333333333333,15.726666666666668,13.686666666666667,13.323333333333334,12.666666666666668,0.0,0.06862745098039247,-0.06270847231487656
2005-07-26,0.35999999999999943,0.0,14.0,13.999999999999995,0.0,-20022300.0,13.946666666666667,14.153333333333334,14.306666666666667,14.513333333333335,13.793333333333335,13.586666666666668,13.433333333333335,0.0,0.7222222222222228,-0.003558718861210015
2005-07-27,0.45000000000000107,0.0,14.0,13.999999999999995,1.0,0.0,14.063333333333333,14.256666666666666,14.513333333333335,14.706666666666667,13.806666666666665,13.613333333333333,13.356666666666666,0.0,0.2888888888888899,0.0
2005-07-28,0.41000000000000014,0.0,14.25,14.249999999999995,1.0,18940200.0,14.2,14.43,14.61,14.840000000000002,14.02,13.79,13.61,0.0,0.6829268292682908,0.017857142857142856
2005-07-29,0.3300000000000001,0.0,14.27,14.269999999999996,0.0,4637900.0,14.193333333333333,14.396666666666668,14.523333333333335,14.726666666666668,14.066666666666665,13.863333333333333,13.736666666666665,0.0,0.8484848484848464,0.0014035087719297948
2005-08-01,0.41000000000000014,0.0,14.04,14.039999999999996,0.0,-5177400.0,14.143333333333333,14.296666666666665,14.553333333333333,14.706666666666665,13.886666666666665,13.733333333333333,13.476666666666665,0.0,0.12195121951219247,-0.016117729502452733
2005-08-02,0.5299999999999994,0.0,13.98,13.979999999999995,0.0,-13416000.0,13.839999999999998,14.169999999999995,14.359999999999998,14.689999999999996,13.649999999999995,13.32,13.129999999999995,0.0,0.903846153846156,-0.004273504273504183
2005-08-03,0.5400000000000009,0.0,14.23,14.229999999999995,1.0,5212900.0,14.050000000000002,14.410000000000005,14.590000000000002,14.950000000000005,13.870000000000005,13.510000000000002,13.330000000000005,0.0,1.0,0.017882689556509297
2005-08-04,0.35999999999999943,0.0,14.16,14.159999999999995,1.0,-7530700.0,14.1,14.31,14.46,14.669999999999998,13.95,13.74,13.59,0.0,0.75,-0.004919184820801144
2005-08-05,0.2599999999999998,0.0,14.1,14.099999999999998,0.0,-6118800.0,14.053333333333335,14.206666666666667,14.313333333333334,14.466666666666667,13.946666666666667,13.793333333333335,13.68666666666667,0.0,0.7692307692307672,-0.004237288135593255
2005-08-08,0.34999999999999964,0.0,14.05,14.05,0.0,-3862300.0,14.033333333333333,14.216666666666665,14.383333333333333,14.566666666666665,13.866666666666665,13.683333333333332,13.516666666666666,0.0,0.5714285714285751,-0.0035460992907800663
2005-08-09,0.22000000000000064,0.0,13.97,13.97,0.0,-6048500.0,13.97,14.079999999999998,14.189999999999998,14.3,13.859999999999998,13.749999999999998,13.639999999999995,0.0,0.500000000000004,-0.005693950177935948
2005-08-10,0.25,0.0,14.11,14.109999999999998,1.0,18739600.0,14.073333333333332,14.216666666666665,14.32333333333333,14.466666666666665,13.966666666666665,13.823333333333332,13.716666666666665,0.0,0.7199999999999989,0.010021474588403636
2005-08-11,0.91,0.0,14.59,14.589999999999995,1.0,20197200.0,14.63,14.980000000000002,15.37,15.720000000000002,14.240000000000002,13.89,13.500000000000002,0.0,0.41891891891891947,0.034018426647767566
