Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,SO%k,Trix_1
2012-06-26,2.668200000000013,0.0,135.33,135.3300000000007,1.0,1147100.0,135.33273333333332,136.66546666666665,138.00093333333336,139.33366666666666,133.99726666666663,132.6645333333333,131.32906666666662,0.0,0.4984633835544585,0.4984633835544585,0.008720930232558259
2012-06-27,2.9300000000000064,0.0,135.72,135.72000000000068,1.0,1142700.0,135.79666666666665,137.2233333333333,138.7266666666667,140.1533333333333,134.2933333333333,132.86666666666665,131.36333333333332,0.0,0.4607508532423178,0.4607508532423178,0.002881844380403357
2012-06-28,6.069899999999992,0.0,131.78,131.78000000000068,0.0,-1771900.0,132.28336666666667,134.91663333333332,138.05326666666662,140.6865333333333,129.14673333333334,126.51346666666667,123.37683333333337,0.0,0.3691398464444791,0.3691398464444791,-0.029030356616563495
2012-06-29,6.530000000000001,0.0,138.26,138.26000000000064,1.0,2640200.0,137.24166666666667,139.32833333333335,140.39666666666668,142.48333333333338,136.17333333333335,134.08666666666667,133.01833333333335,0.0,0.9841521394611692,0.9841521394611692,0.0491728638640157
2012-07-02,3.3100000000000023,0.0,139.07,139.07000000000062,1.0,2134700.0,138.08,140.23000000000002,141.39000000000004,143.54000000000005,136.92000000000002,134.77,133.61,0.0,0.9486404833836808,0.9486404833836808,0.005858527412122106
2012-07-03,4.039999999999992,0.0,141.35,141.35000000000062,1.0,836100.0,140.81000000000003,143.10000000000005,144.85,147.14000000000004,139.06000000000006,136.77000000000004,135.02000000000007,0.0,0.7004950495049479,0.7004950495049479,0.016394621413676574
2012-07-05,3.8400000000000034,0.0,142.42,142.4200000000007,1.0,1069700.0,142.08666666666667,144.17333333333337,145.92666666666668,148.01333333333338,140.33333333333334,138.24666666666667,136.49333333333334,0.0,0.6302083333333295,0.6302083333333295,0.007569862044570169
2012-07-06,8.939999999999998,0.0,135.75,135.75000000000065,0.0,-2812100.0,136.28,139.08,142.41,145.21000000000004,132.95,130.14999999999998,126.81999999999996,0.0,0.3703099510603591,0.3703099510603591,-0.04683330992838077
2012-07-09,6.099999999999994,0.0,131.3,131.30000000000064,0.0,-2246000.0,132.86666666666665,135.1333333333333,138.9666666666666,141.23333333333332,129.0333333333333,126.76666666666664,122.93333333333332,0.0,0.11475409836065865,0.11475409836065865,-0.032780847145487936
2012-07-10,5.669999999999987,0.0,128.87,128.87000000000066,0.0,-2173600.0,130.17999999999998,132.35999999999996,135.84999999999997,138.02999999999994,126.68999999999996,124.51,121.01999999999998,0.0,0.15343915343915454,0.15343915343915454,-0.01850723533891856
