Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,SO%k,Trix_1
2016-05-05,0.6700000000000017,0.0,50.98,50.9800000000001,0.0,-2713004.0,51.14333333333334,51.39666666666668,51.81333333333335,52.06666666666668,50.72666666666667,50.473333333333336,50.05666666666667,0.0,0.13432835820894934,0.13432835820894934,-0.0068186245860121075
2016-05-06,0.6300000000000026,0.0,51.28,51.28000000000009,0.0,1544227.0,51.07666666666666,51.49333333333333,51.70666666666666,52.12333333333333,50.86333333333332,50.44666666666666,50.23333333333332,0.0,0.9841269841269874,0.9841269841269874,0.005884660651235863
2016-05-09,0.6299999999999955,0.0,51.7,51.7000000000001,1.0,1691034.0,51.57666666666668,51.95333333333335,52.20666666666666,52.58333333333334,51.32333333333335,50.94666666666668,50.69333333333336,0.0,0.7936507936507994,0.7936507936507994,0.008190327613104556
2016-05-10,0.7999999999999972,0.0,52.39,52.39000000000011,1.0,1417750.0,52.15666666666666,52.67333333333333,52.95666666666666,53.47333333333333,51.87333333333334,51.35666666666667,51.07333333333334,0.0,0.9375000000000032,0.9375000000000032,0.013346228239845215
2016-05-11,0.6199999999999974,0.0,52.04,52.040000000000106,1.0,-1266842.0,52.18666666666667,52.42333333333333,52.80666666666666,53.04333333333333,51.80333333333334,51.56666666666667,51.18333333333334,0.0,0.1451612903225753,0.1451612903225753,-0.006680664248902489
2016-05-12,0.4870000000000019,0.0,52.3,52.300000000000104,1.0,1002845.0,52.24433333333334,52.51566666666668,52.73133333333334,53.00266666666668,52.02866666666667,51.75733333333334,51.54166666666667,0.0,0.6714579055441415,0.6714579055441415,0.004996156802459608
2016-05-13,0.5499999999999972,0.0,52.06,52.0600000000001,0.0,-1046800.0,52.20333333333334,52.40666666666668,52.75333333333333,52.95666666666668,51.856666666666676,51.65333333333334,51.306666666666686,0.0,0.1090909090909138,0.1090909090909138,-0.004588910133843114
2016-05-16,0.8799999999999955,0.0,52.34,52.3400000000001,1.0,1364901.0,52.25333333333333,52.73666666666666,53.13333333333333,53.61666666666665,51.85666666666666,51.37333333333334,50.97666666666667,0.0,0.6477272727272764,0.6477272727272764,0.005378409527468328
2016-05-17,0.75,0.0,51.99,51.9900000000001,0.0,-1586185.0,52.14666666666667,52.44333333333334,52.89666666666667,53.19333333333334,51.69333333333334,51.39666666666667,50.94333333333334,0.0,0.18666666666666745,0.18666666666666745,-0.006687046236148288
2016-05-18,0.7739999999999938,0.0,51.97,51.970000000000105,0.0,-1132299.0,52.00533333333333,52.37466666666666,52.779333333333334,53.148666666666664,51.60066666666667,51.23133333333334,50.82666666666668,0.0,0.4315245478036159,0.4315245478036159,-0.00038468936333916384
2016-05-19,0.8999999999999986,0.0,51.59,51.5900000000001,0.0,-1183955.0,51.52833333333334,51.98666666666667,52.38333333333333,52.84166666666667,51.13166666666668,50.67333333333334,50.27666666666668,0.0,0.6081871345029298,0.6081871345029298,-0.007311910717721675
2016-05-20,0.9599999999999936,0.0,52.2,52.2000000000001,1.0,1341967.0,52.14000000000001,52.61000000000002,53.02,53.49000000000001,51.73000000000002,51.26000000000001,50.850000000000016,0.0,0.6022727272727316,0.6022727272727316,0.011823996898623752
2016-05-23,0.5205999999999946,0.0,52.22,52.22000000000008,1.0,894809.0,52.166866666666664,52.45373333333333,52.68746666666666,52.97433333333332,51.93313333333333,51.64626666666667,51.41253333333334,0.0,0.653092585478294,0.653092585478294,0.000383141762452031
2016-05-24,0.9399999999999976,0.0,53.01,53.010000000000076,1.0,1202178.0,52.81,53.35999999999999,53.71,54.25999999999999,52.46,51.91,51.56,0.0,0.8333333333333347,0.8333333333333347,0.01512830333205667
2016-05-25,0.4299999999999997,0.0,52.95,52.950000000000074,1.0,-1274963.0,52.98,53.17999999999999,53.41,53.60999999999999,52.74999999999999,52.55,52.31999999999999,0.0,0.3953488372093065,0.3953488372093065,-0.0011318619128465415
2016-05-26,0.7000000000000028,0.0,53.36,53.360000000000106,1.0,922944.0,53.18666666666667,53.62333333333334,53.88666666666667,54.32333333333334,52.92333333333333,52.48666666666666,52.22333333333333,0.0,0.8714285714285671,0.8714285714285671,0.007743153918791249
2016-05-27,0.5600000000000023,0.0,53.72,53.72000000000008,1.0,1235899.0,53.69,53.95,54.18,54.44,53.46,53.2,52.96999999999999,0.0,0.5918367346938734,0.5918367346938734,0.006746626686656661
2016-05-31,0.6999999999999957,0.0,53.39,53.39000000000009,0.0,-1747976.0,53.31999999999999,53.61999999999998,53.84999999999999,54.149999999999984,53.08999999999999,52.79,52.56,0.0,0.6981132075471729,0.6981132075471729,-0.006142963514519701
2016-06-01,0.75,0.0,53.59,53.5900000000001,1.0,1198194.0,53.40666666666666,53.87333333333334,54.15666666666666,54.62333333333334,53.12333333333334,52.65666666666666,52.37333333333334,0.0,0.8666666666666742,0.8666666666666742,0.003746019853905279
2016-06-02,0.5799999999999983,0.0,53.72,53.72000000000008,1.0,917065.0,53.54666666666666,53.92333333333332,54.12666666666665,54.50333333333332,53.34333333333332,52.96666666666666,52.76333333333332,0.0,0.9482758620689634,0.9482758620689634,0.0024258257137524807
2016-06-03,0.3999999999999986,0.0,53.7,53.7000000000001,1.0,-1181636.0,53.63333333333333,53.86666666666665,54.03333333333333,54.26666666666665,53.46666666666666,53.23333333333333,53.06666666666666,0.0,0.7500000000000133,0.7500000000000133,-0.0003723008190617279
2016-06-06,0.7299999999999969,0.0,54.3,54.300000000000075,1.0,2192065.0,54.15,54.58,54.86,55.29,53.87,53.44,53.16,0.0,0.8169014084507008,0.8169014084507008,0.011173184357541792
2016-06-07,0.6099999999999994,0.0,53.9,53.90000000000008,0.0,-1852115.0,54.08333333333334,54.29666666666667,54.69333333333334,54.90666666666667,53.68666666666668,53.473333333333336,53.07666666666668,0.0,0.049180327868854366,0.049180327868854366,-0.007366482504604027
2016-06-08,1.0300000000000011,0.0,54.69,54.690000000000076,1.0,1577628.0,54.39333333333334,55.05666666666668,55.42333333333334,56.08666666666668,54.02666666666668,53.36333333333334,52.99666666666668,0.0,0.932038834951456,0.932038834951456,0.014656771799628925
2016-06-09,0.6700000000000017,0.0,54.98,54.980000000000075,1.0,1098221.0,54.81,55.23,55.48,55.90000000000001,54.56,54.14,53.89,0.0,0.8805970149253654,0.8805970149253654,0.00530261473761198
2016-06-10,0.8899999999999935,0.0,54.41,54.410000000000075,0.0,-1109646.0,54.42,54.74999999999999,55.08999999999999,55.41999999999998,54.07999999999999,53.75,53.41,0.0,0.4776119402985011,0.4776119402985011,-0.010367406329574395
