Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,Trix_1
2016-09-30,0.769999999999996,0.0,56.55,56.54999999999985,1.0,3141054.0,56.46333333333333,56.87666666666666,57.20333333333333,57.61666666666667,56.13666666666666,55.72333333333333,55.39666666666666,0.0,0.6756756756756739,0.00946090681899311
2016-10-03,0.4699999999999989,0.0,56.61,56.60999999999983,1.0,2628413.0,56.52,56.8,56.99,57.27,56.33000000000001,56.05,55.86000000000001,0.0,0.7872340425531881,0.0010610079575597221
2016-10-04,0.5900000000000034,0.0,56.51,56.50999999999985,1.0,-2948328.0,56.66,56.88,57.25,57.47,56.28999999999999,56.06999999999999,55.69999999999999,0.0,0.11864406779660995,-0.0017664723547076739
2016-10-05,0.8400000000000034,0.0,57.1,57.099999999999845,1.0,3215394.0,57.01333333333333,57.43666666666665,57.77333333333333,58.19666666666665,56.67666666666666,56.25333333333333,55.91666666666666,0.0,0.6710526315789465,0.010440629976995285
2016-10-06,0.7400000000000021,0.0,56.67,56.669999999999845,0.0,-2378073.0,56.67666666666667,56.99333333333334,57.31666666666668,57.63333333333334,56.35333333333334,56.03666666666667,55.71333333333334,0.0,0.4843750000000031,-0.007530647985989488
2016-10-07,0.7899999999999991,0.0,56.4,56.39999999999985,0.0,-2577726.0,56.60333333333333,56.89666666666666,57.39333333333333,57.68666666666666,56.10666666666666,55.81333333333333,55.31666666666666,0.0,0.11392405063290685,-0.004764425622022289
2016-10-10,0.6600000000000037,0.0,56.46,56.459999999999845,1.0,2608095.0,56.64833333333333,56.87166666666667,57.28333333333335,57.50666666666668,56.23666666666666,56.01333333333333,55.60166666666666,0.0,0.05511811023622585,0.001063829787234083
2016-10-11,1.1099999999999994,0.0,55.49,55.489999999999846,0.0,-1916753.0,55.72666666666667,56.10333333333333,56.71666666666666,57.09333333333333,55.11333333333333,54.73666666666666,54.12333333333333,0.0,0.14141414141414171,-0.0171803046404534
2016-10-12,0.3738000000000028,0.0,55.51,55.50999999999985,0.0,2187797.0,55.53873333333333,55.71126666666667,55.91253333333334,56.08506666666667,55.33746666666666,55.16493333333333,54.96366666666666,0.0,0.3846976993044348,0.0003604253018561186
2016-10-13,1.6000000000000014,0.0,54.51,54.50999999999985,0.0,-3395321.0,54.53666666666666,55.16333333333333,55.81666666666666,56.44333333333333,53.88333333333333,53.25666666666666,52.60333333333333,0.0,0.4687500000000007,-0.01801477211313277
2016-10-14,0.9699999999999988,0.0,54.82,54.819999999999844,1.0,2134878.0,55.03,55.27,55.71999999999999,55.96,54.58000000000001,54.34,53.89000000000001,0.0,0.043478260869567006,0.005687029902770176
2016-10-17,0.5599999999999952,0.0,54.47,54.46999999999985,0.0,-2333359.0,54.64333333333334,54.83666666666667,55.20333333333333,55.39666666666667,54.27666666666668,54.08333333333334,53.71666666666668,0.0,0.03571428571427892,-0.006384531192995283
2016-10-18,0.5799999999999983,0.0,54.81,54.80999999999986,1.0,1988884.0,54.81,55.05,55.29,55.53,54.57000000000001,54.33000000000001,54.09000000000001,0.0,0.5000000000000074,0.006241968055810601
2016-10-19,0.8200000000000003,0.0,55.36,55.35999999999986,1.0,2171352.0,55.29333333333333,55.69666666666666,56.03333333333333,56.43666666666666,54.95666666666666,54.55333333333333,54.21666666666666,0.0,0.6351351351351319,0.010034665207078948
2016-10-20,1.1000000000000014,0.0,55.56,55.55999999999986,1.0,3243443.0,55.82666666666668,56.19333333333335,56.82666666666668,57.19333333333335,55.19333333333335,54.82666666666668,54.19333333333335,0.0,0.10000000000000142,0.003612716763005832
2016-10-21,0.6799999999999997,0.0,55.35,55.349999999999845,0.0,-2882955.0,55.35,55.68999999999999,56.03,56.36999999999999,55.00999999999999,54.67,54.32999999999999,0.0,0.5000000000000052,-0.0037796976241900797
2016-10-24,1.1099999999999994,0.0,56.41,56.40999999999985,1.0,2765802.0,56.20666666666667,56.66333333333334,56.91666666666667,57.37333333333334,55.95333333333334,55.49666666666667,55.24333333333334,0.0,0.9295774647887264,0.019150858175248333
2016-10-25,0.9400000000000048,0.0,56.14,56.139999999999844,0.0,-3354525.0,56.03333333333334,56.55666666666668,56.97333333333335,57.49666666666669,55.61666666666667,55.09333333333333,54.67666666666667,0.0,0.670212765957446,-0.004786385392660806
2016-10-26,1.6099999999999994,0.0,56.89,56.889999999999844,1.0,4232765.0,56.64666666666667,57.57333333333334,58.25666666666666,59.18333333333334,55.96333333333334,55.03666666666667,54.35333333333334,0.0,0.7267080745341628,0.013359458496615604
2016-10-27,0.9699999999999988,0.0,56.72,56.71999999999985,1.0,-2611493.0,56.776666666666664,57.23333333333333,57.74666666666666,58.20333333333333,56.26333333333333,55.80666666666666,55.29333333333333,0.0,0.4123711340206176,-0.0029882228862717825
2016-10-28,0.9400000000000048,0.0,56.57,56.569999999999844,0.0,-2458143.0,56.58333333333334,57.04666666666667,57.52333333333335,57.98666666666668,56.10666666666667,55.64333333333333,55.16666666666666,0.0,0.4787234042553197,-0.0026445698166431345
2016-10-31,0.5499999999999972,0.0,56.33,56.32999999999985,0.0,-1937920.0,56.50666666666666,56.69333333333332,57.05666666666666,57.24333333333332,56.14333333333333,55.95666666666666,55.59333333333333,0.0,0.01818181818181466,-0.004242531377055011
2016-11-01,0.8999999999999986,0.0,56.06,56.059999999999846,0.0,-2268126.0,56.02666666666667,56.49333333333334,56.92666666666668,57.39333333333334,55.59333333333334,55.12666666666667,54.69333333333334,0.0,0.5555555555555565,-0.004793183028581502
2016-11-02,0.6599000000000004,0.0,55.72,55.71999999999985,0.0,-1999696.0,55.73329999999999,56.05659999999999,56.39319999999999,56.71649999999999,55.39669999999999,55.07339999999999,54.73679999999999,0.0,0.4697681466888954,-0.006064930431680403
2016-11-03,0.7199999999999989,0.0,56.02,56.01999999999985,1.0,2809009.0,56.07,56.39,56.75999999999999,57.08,55.7,55.38,55.01000000000001,0.0,0.3913043478260928,0.005384063173007972
2016-11-04,1.2100000000000009,0.0,56.07,56.06999999999983,1.0,2266916.0,56.23333333333333,56.75666666666665,57.44333333333334,57.96666666666666,55.54666666666665,55.02333333333333,54.33666666666665,0.0,0.2975206611570241,0.0008925383791502528
2016-11-07,1.7049999999999983,0.0,57.74,57.73999999999983,1.0,2116322.0,57.47166666666666,58.04333333333333,58.34666666666667,58.91833333333333,57.16833333333333,56.59666666666666,56.29333333333333,0.0,0.960000000000004,0.029784198323524195
2016-11-08,1.0600000000000025,0.0,57.26,57.25999999999983,0.0,-2359586.0,57.21,57.74,58.22000000000001,58.75,56.73,56.2,55.72000000000001,0.0,0.5742574257425737,-0.008313127814340213
2016-11-09,3.3200000000000003,0.0,60.29,60.28999999999983,1.0,4176955.0,59.57,61.3,62.31,64.03999999999999,58.56,56.83000000000001,55.82000000000001,0.0,0.8941605839416059,0.052916521131680085
2016-11-10,3.43,0.0,63.6,63.59999999999983,1.0,5849879.0,62.70333333333333,64.61666666666665,65.63333333333333,67.54666666666665,61.68666666666665,59.77333333333333,58.75666666666665,0.0,0.9590443686006834,0.054901310333388666
2016-11-11,1.6589999999999918,0.0,64.57,64.56999999999982,1.0,4450901.0,64.097,65.16299999999998,65.75599999999997,66.82199999999997,63.50399999999999,62.438,61.845,0.0,0.9276672694394182,0.015251572327043897
2016-11-14,2.6100000000000136,0.0,66.7,66.69999999999982,1.0,5897707.0,66.28666666666668,67.59333333333335,68.4866666666667,69.79333333333335,65.39333333333335,64.08666666666667,63.19333333333334,0.0,0.7818181818181803,0.032987455474678795
2016-11-15,2.490000000000009,0.0,66.33,66.3299999999998,0.0,-3453322.0,65.63333333333333,67.05666666666666,67.78333333333335,69.20666666666666,64.90666666666665,63.48333333333332,62.75666666666665,0.0,0.9860465116279064,-0.0055472263868066645
2016-11-16,1.3499999999999943,0.0,65.25,65.24999999999982,0.0,-2485317.0,65.47333333333334,65.96666666666668,66.68333333333335,67.17666666666668,64.75666666666669,64.26333333333335,63.546666666666695,0.0,0.22314049586776646,-0.01628222523744909
2016-11-17,1.0,0.0,66.01,66.00999999999982,1.0,2844204.0,65.76333333333334,66.38666666666667,66.76333333333334,67.38666666666667,65.38666666666667,64.76333333333334,64.38666666666667,0.0,0.8700000000000045,0.01164750957854414
2016-11-18,1.0499999999999972,0.0,66.24,66.23999999999982,1.0,2523883.0,66.25,66.77,67.3,67.82,65.72,65.2,64.67,0.0,0.4857142857142784,0.003484320557491134
2016-11-21,0.6600000000000108,0.0,66.63,66.62999999999985,1.0,2186559.0,66.51666666666667,66.90333333333334,67.17666666666668,67.56333333333335,66.24333333333333,65.85666666666665,65.58333333333331,0.0,0.7575757575757451,0.0058876811594203
2016-11-22,0.7999999999999972,0.0,67.16,67.15999999999985,1.0,2892548.0,67.04666666666667,67.50333333333333,67.84666666666666,68.30333333333333,66.70333333333333,66.24666666666667,65.90333333333334,0.0,0.712499999999994,0.007954374906198427
2016-11-23,1.3299999999999983,0.0,68.28,68.27999999999986,1.0,2345543.0,67.87666666666668,68.74333333333335,69.20666666666669,70.07333333333335,67.41333333333336,66.54666666666668,66.08333333333336,0.0,0.954887218045111,0.016676593210244263
2016-11-25,0.7599999999999909,0.0,68.41,68.40999999999985,1.0,1159622.0,68.47,68.82,69.22999999999999,69.57999999999998,68.06,67.71000000000001,67.30000000000001,0.0,0.3815789473684151,0.0019039250146455106
2016-11-28,0.8599999999999994,0.0,67.75,67.74999999999986,0.0,-2143808.0,67.95666666666666,68.28333333333333,68.81666666666666,69.14333333333333,67.42333333333333,67.09666666666666,66.56333333333333,0.0,0.13953488372093562,-0.009647712322759782
2016-11-29,0.75,0.0,67.62,67.61999999999986,0.0,-2568432.0,67.72333333333334,68.04666666666668,68.47333333333333,68.79666666666668,67.29666666666668,66.97333333333334,66.54666666666668,0.0,0.29333333333333184,-0.0019188191881918148
2016-11-30,1.0799999999999983,0.0,67.77,67.76999999999987,1.0,3867743.0,67.89666666666666,68.37333333333332,68.97666666666665,69.45333333333332,67.29333333333332,66.81666666666666,66.21333333333332,0.0,0.3240740740740693,0.002218278615794017
2016-12-01,1.1300000000000097,0.0,68.06,68.05999999999986,1.0,3469604.0,68.24666666666667,68.71333333333334,69.36666666666667,69.83333333333334,67.59333333333333,67.12666666666667,66.47333333333333,0.0,0.25,0.00427917957798445
2016-12-02,1.3500000000000083,0.0,67.26,67.25999999999989,0.0,-2273251.0,67.45666666666666,68.03333333333333,68.80666666666667,69.38333333333334,66.68333333333332,66.10666666666665,65.33333333333331,0.0,0.2814814814814869,-0.011754334410813944
2016-12-05,0.9299999999999926,0.0,67.45,67.44999999999986,1.0,2635599.0,67.67333333333333,67.96666666666667,68.48333333333335,68.77666666666667,67.15666666666667,66.86333333333333,66.34666666666666,0.0,0.08641975308642863,0.002824858757062113
2016-12-06,0.9749999999999944,0.0,68.38,68.37999999999987,1.0,2257012.0,68.10166666666667,68.70333333333335,69.02666666666667,69.62833333333334,67.77833333333335,67.17666666666668,66.85333333333335,0.0,0.9513513513513494,0.013787991104521759
2016-12-07,3.6500000000000057,0.0,71.62,71.61999999999989,1.0,5768138.0,70.64333333333333,72.95666666666666,74.29333333333334,76.60666666666667,69.30666666666666,66.99333333333333,65.65666666666665,0.0,0.9013698630136988,0.04738227551915779
2016-12-08,1.1700000000000017,0.0,72.05,72.0499999999999,1.0,3547601.0,71.78666666666669,72.50333333333336,72.95666666666669,73.67333333333336,71.33333333333336,70.61666666666667,70.16333333333336,0.0,0.8376068376068397,0.006003909522479651
2016-12-09,1.4500000000000028,0.0,72.82,72.81999999999991,1.0,3063950.0,72.3433333333333,73.30666666666664,73.79333333333331,74.75666666666666,71.85666666666664,70.89333333333332,70.40666666666664,0.0,0.9931034482758584,0.010687022900763305
2016-12-12,1.7199999999999989,0.0,71.68,71.67999999999991,0.0,-2935371.0,71.91333333333334,72.6566666666667,73.63333333333334,74.3766666666667,70.9366666666667,70.19333333333334,69.21666666666668,0.0,0.29651162790697994,-0.015655039824223928
2016-12-13,1.25,0.0,71.84,71.83999999999989,1.0,2220393.0,71.92333333333333,72.50666666666666,73.17333333333332,73.75666666666666,71.25666666666666,70.67333333333333,70.00666666666666,0.0,0.4,0.0022321428571428093
