Date,ATR_1,Copp_1,EMA_1,MA_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,SO%k,Trix_1
2011-03-31,0.4200000000000017,0.0,31.81,31.809999999999825,-1918400.0,31.89,32.06,32.31,32.480000000000004,31.64,31.47,31.22,0.0,0.21428571428571308,0.21428571428571308,-0.009959539371304196
2011-04-01,1.0500000000000007,0.0,32.32,32.319999999999816,3320800.0,32.406666666666666,32.77333333333333,33.22666666666667,33.59333333333333,31.95333333333333,31.586666666666666,31.13333333333333,0.0,0.3414634146341476,0.3414634146341476,0.016032694121345538
2011-04-04,0.6299999999999955,0.0,32.07,32.069999999999816,-1897700.0,32.13333333333333,32.416666666666664,32.76333333333333,33.04666666666666,31.78666666666667,31.50333333333333,31.156666666666673,0.0,0.3492063492063499,0.3492063492063499,-0.007735148514851484
2011-04-05,0.620000000000001,0.0,32.14,32.13999999999981,1504800.0,32.1,32.43000000000001,32.72000000000001,33.050000000000004,31.81,31.48,31.19,0.0,0.5967741935483878,0.5967741935483878,0.002182725288431565
2011-04-06,0.4399999999999977,0.0,32.54,32.53999999999981,1550900.0,32.44,32.67999999999999,32.81999999999999,33.05999999999999,32.3,32.06,31.92,0.0,0.8947368421052642,0.8947368421052642,0.012445550715619121
2011-04-07,0.5599999999999987,0.0,32.01,32.009999999999806,-1771600.0,32.18333333333333,32.376666666666665,32.743333333333325,32.93666666666666,31.816666666666666,31.62333333333333,31.256666666666664,0.0,0.03571428571428503,0.03571428571428503,-0.016287645974185652
2011-04-08,0.7500000000000036,0.0,31.76,31.75999999999981,-1784500.0,31.83,32.17,32.58000000000001,32.92000000000001,31.42,31.08,30.67,0.0,0.3600000000000025,0.3600000000000025,-0.007810059356450998
2011-04-11,0.6600000000000001,0.0,31.35,31.34999999999981,-1844400.0,31.55666666666666,31.783333333333324,32.21666666666666,32.44333333333333,31.123333333333324,30.89666666666666,30.463333333333324,0.0,0.030303030303035036,0.030303030303035036,-0.012909319899244336
2011-04-12,0.5190000000000019,0.0,31.05,31.04999999999981,-2423500.0,31.18966666666667,31.37933333333333,31.708666666666673,31.89833333333333,30.86033333333333,30.670666666666666,30.34133333333333,0.0,0.09633911368015516,0.09633911368015516,-0.009569377990430644
2011-04-13,0.629999999999999,0.0,31.43,31.429999999999808,1537700.0,31.44,31.669999999999995,31.91,32.13999999999999,31.2,30.97,30.73,0.0,0.4680851063829775,0.4680851063829775,0.012238325281803507
