Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,SO%k,Trix_1
2015-07-31,0.4099999999999966,0.0,34.36,34.360000000000035,0.0,-941816.0,34.49,34.63,34.9,35.04,34.22000000000001,34.080000000000005,33.81000000000001,0.0,0.024390243902434376,0.024390243902434376,-0.006936416184971156
2015-08-03,0.38000000000000256,0.0,34.36,34.360000000000035,0.0,0.0,34.35333333333333,34.54666666666667,34.73333333333333,34.92666666666667,34.166666666666664,33.97333333333333,33.78666666666666,0.0,0.5263157894736882,0.5263157894736882,0.0
2015-08-04,0.5,0.0,34.41,34.410000000000025,1.0,1228452.0,34.50333333333333,34.70666666666666,35.00333333333333,35.206666666666656,34.20666666666666,34.00333333333333,33.70666666666666,0.0,0.21999999999999886,0.21999999999999886,0.0014551804423747715
2015-08-05,0.5300000000000011,0.0,34.56,34.56000000000003,1.0,919691.0,34.53,34.81,35.06,35.34,34.28,34.0,33.75,0.0,0.5849056603773616,0.5849056603773616,0.0043591979075851715
2015-08-06,0.7899999999999991,0.0,34.13,34.130000000000024,0.0,-631577.0,34.32666666666666,34.62333333333332,35.11666666666666,35.41333333333332,33.83333333333332,33.53666666666666,33.04333333333332,0.0,0.12658227848101458,0.12658227848101458,-0.01244212962962962
2015-08-07,0.7749999999999986,0.0,33.98,33.98000000000001,0.0,-646830.0,33.875,34.315,34.65000000000001,35.09,33.54,33.1,32.765,0.0,0.7032258064516073,0.7032258064516073,-0.004394960445356158
2015-08-10,0.6600000000000037,0.0,34.62,34.62000000000001,1.0,504533.0,34.43,34.83,35.03999999999999,35.44,34.22,33.82,33.61,0.0,0.9672131147540932,0.9672131147540932,0.01883460859329019
2015-08-11,0.5600000000000023,0.0,34.67,34.670000000000016,1.0,942887.0,34.49,34.86000000000001,35.050000000000004,35.42000000000001,34.300000000000004,33.93,33.74,0.0,0.9821428571428608,0.9821428571428608,0.001444251877527564
2015-08-12,0.7400000000000021,0.0,34.96,34.96000000000002,1.0,1265596.0,34.74,35.22000000000001,35.48000000000001,35.96000000000001,34.480000000000004,34.0,33.74,0.0,0.9459459459459472,0.9459459459459472,0.008364580328814512
2015-08-13,0.6300000000000026,0.0,35.16,35.16000000000002,1.0,797757.0,35.07666666666666,35.43333333333332,35.706666666666656,36.06333333333333,34.80333333333332,34.44666666666666,34.17333333333332,0.0,0.6984126984126919,0.6984126984126919,0.00572082379862688
2015-08-14,0.7100000000000009,0.0,35.14,35.14000000000001,1.0,-529529.0,35.14333333333333,35.49666666666665,35.85333333333333,36.206666666666656,34.78666666666666,34.43333333333333,34.07666666666666,0.0,0.4929577464788746,0.4929577464788746,-0.0005688282138792952
2015-08-17,0.8500000000000014,0.0,35.32,35.32000000000001,0.0,505656.0,35.056666666666665,35.61333333333333,35.906666666666666,36.46333333333333,34.76333333333333,34.20666666666666,33.91333333333333,0.0,0.96470588235294,0.96470588235294,0.005122367672168461
2015-08-18,0.4799000000000007,0.0,35.14,35.14000000000001,1.0,-567503.0,35.1933,35.40660000000001,35.6732,35.88650000000001,34.926700000000004,34.7134,34.4468,0.0,0.3334027922483923,0.3334027922483923,-0.005096262740656844
2015-08-19,0.8400000000000034,0.0,34.96,34.96000000000001,0.0,-669139.0,34.88666666666666,35.34333333333333,35.72666666666667,36.18333333333333,34.50333333333332,34.04666666666666,33.66333333333332,0.0,0.6309523809523797,0.6309523809523797,-0.005122367672168461
2015-08-20,0.8000000000000043,0.0,34.36,34.36000000000001,0.0,-1342319.0,34.401666666666664,34.64333333333333,34.92666666666668,35.16833333333334,34.118333333333325,33.87666666666666,33.59333333333332,0.0,0.3809523809523823,0.3809523809523823,-0.01716247139588105
2015-08-21,0.7550000000000026,0.0,33.72,33.72000000000001,0.0,-2185382.0,33.835,34.065000000000005,34.410000000000004,34.64000000000001,33.49,33.26,32.915,0.0,0.20000000000000248,0.20000000000000248,-0.018626309662398158
2015-08-24,3.45,0.0,33.15,33.15000000000001,0.0,-3017046.0,32.35999999999999,34.44999999999999,35.749999999999986,37.839999999999975,31.05999999999999,28.969999999999995,27.66999999999999,0.0,0.8495575221238942,0.8495575221238942,-0.01690391459074734
2015-08-25,1.3599999999999994,0.0,32.99,32.990000000000016,1.0,-2336863.0,33.19,33.77,34.55,35.129999999999995,32.41,31.83,31.05,0.0,0.2794117647058844,0.2794117647058844,-0.004826546003016488
2015-08-26,1.2200000000000055,0.0,32.67,32.670000000000016,0.0,-2290549.0,32.78333333333334,33.33666666666668,34.00333333333335,34.55666666666669,32.116666666666674,31.56333333333333,30.89666666666667,0.0,0.3606557377049202,0.3606557377049202,-0.00969990906335254
2015-08-27,1.1700000000000017,0.0,32.33,32.330000000000034,0.0,-2728237.0,32.38,32.940000000000005,33.550000000000004,34.11000000000001,31.770000000000003,31.21,30.6,0.0,0.4358974358974336,0.4358974358974336,-0.01040710131619233
2015-08-28,0.8500000000000014,0.0,32.65,32.65000000000002,1.0,1803987.0,32.446666666666665,32.97333333333333,33.29666666666667,33.82333333333333,32.12333333333333,31.596666666666664,31.27333333333333,0.0,0.8588235294117595,0.8588235294117595,0.009897927621404278
2015-08-31,0.7899999999999991,0.0,32.95,32.950000000000024,1.0,1573158.0,32.89333333333333,33.31666666666666,33.68333333333334,34.10666666666666,32.526666666666664,32.10333333333333,31.736666666666665,0.0,0.6075949367088664,0.6075949367088664,0.009188361408882214
2015-09-01,1.360000000000003,0.0,31.71,31.710000000000022,0.0,-2032866.0,32.0,32.41,33.11,33.52,31.3,30.89,30.189999999999994,0.0,0.10810810810810872,0.10810810810810872,-0.03763277693474968
2015-09-02,0.921999999999997,0.0,31.79,31.79000000000002,0.0,1138242.0,31.79066666666667,32.25133333333333,32.712666666666664,33.173333333333325,31.32933333333333,30.868666666666666,30.40733333333333,0.0,0.498915401301521,0.498915401301521,0.002522863450015714
2015-09-03,0.5590000000000046,0.0,32.19,32.19000000000002,1.0,921339.0,32.12883333333333,32.41016666666667,32.63033333333334,32.91166666666667,31.90866666666666,31.62733333333333,31.40716666666665,0.0,0.6829511465603093,0.6829511465603093,0.01258257313620631
2015-09-04,0.8499999999999979,0.0,31.6,31.600000000000023,0.0,-1590429.0,31.68,32.02,32.44,32.779999999999994,31.25999999999999,30.919999999999995,30.49999999999999,0.0,0.3421052631578961,0.3421052631578961,-0.018328673501087186
2015-09-08,0.7800000000000011,0.0,32.28,32.28000000000002,1.0,1969648.0,32.160000000000004,32.50000000000001,32.72000000000001,33.06000000000001,31.940000000000005,31.6,31.38000000000001,0.0,0.8214285714285696,0.8214285714285696,0.02151898734177214
2015-09-09,0.7999999999999972,0.0,32.13,32.130000000000024,1.0,-4099915.0,32.330000000000005,32.63000000000001,33.129999999999995,33.43000000000001,31.83000000000001,31.53000000000001,31.03000000000001,0.0,0.12500000000000222,0.12500000000000222,-0.004646840148698841
2015-09-10,0.870000000000001,0.0,32.09,32.090000000000025,0.0,-2324248.0,31.9,32.43000000000001,32.77,33.300000000000004,31.56,31.03,30.69,0.0,0.8275862068965536,0.8275862068965536,-0.001244942421412983
2015-09-11,1.259999999999998,0.0,31.33,31.33000000000002,0.0,-2728279.0,31.46333333333333,32.026666666666664,32.72333333333332,33.28666666666665,30.76666666666666,30.20333333333333,29.50666666666666,0.0,0.3412698412698416,0.3412698412698416,-0.02368339046431926
2015-09-14,0.8099999999999987,0.0,31.17,31.170000000000023,0.0,-3086653.0,31.20666666666667,31.59333333333333,32.016666666666666,32.403333333333336,30.78333333333333,30.39666666666667,29.973333333333336,0.0,0.4320987654321012,0.4320987654321012,-0.0051069262687518865
2015-09-15,0.490000000000002,0.0,31.12,31.12000000000002,0.0,-2380418.0,31.06333333333333,31.336666666666666,31.55333333333333,31.82666666666667,30.846666666666664,30.57333333333333,30.356666666666666,0.0,0.6734693877551031,0.6734693877551031,-0.001604106512672464
2015-09-16,0.7900000000000027,0.0,30.88,30.88000000000001,0.0,-2265384.0,30.765,31.20000000000001,31.520000000000003,31.955000000000005,30.445,30.01,29.69,0.0,0.7284768211920515,0.7284768211920515,-0.007712082262210861
2015-09-17,0.6599999999999966,0.0,30.77,30.77000000000001,1.0,-1058886.0,30.92333333333333,31.176666666666666,31.58333333333333,31.83666666666666,30.516666666666666,30.263333333333332,29.85666666666667,0.0,0.15151515151514908,0.15151515151514908,-0.0035621761658030907
2015-09-18,0.6499999999999986,0.0,30.56,30.56000000000001,0.0,-2047455.0,30.46,30.799999999999994,31.04,31.379999999999992,30.219999999999995,29.88,29.64,0.0,0.7586206896551707,0.7586206896551707,-0.006824829379265546
2015-09-21,0.75,0.0,30.87,30.870000000000008,1.0,1573264.0,30.70666666666667,31.16333333333333,31.456666666666663,31.91333333333333,30.41333333333333,29.95666666666667,29.66333333333333,0.0,0.8266666666666679,0.8266666666666679,0.010143979057591698
2015-09-22,0.6700000000000017,0.0,30.58,30.580000000000016,0.0,-1376884.0,30.53333333333333,30.866666666666664,31.15333333333333,31.486666666666665,30.246666666666666,29.91333333333333,29.62666666666666,0.0,0.6129032258064491,0.6129032258064491,-0.009394233884029893
2015-09-23,0.5899999999999999,0.0,31.06,31.06000000000001,1.0,996285.0,30.876666666666665,31.263333333333332,31.466666666666665,31.85333333333333,30.67333333333333,30.286666666666665,30.08333333333333,0.0,0.966101694915255,0.966101694915255,0.01569653368214521
2015-09-24,0.5700000000000003,0.0,30.83,30.830000000000016,0.0,-1002746.0,30.826666666666664,31.11333333333333,31.39666666666667,31.68333333333333,30.54333333333333,30.256666666666664,29.97333333333333,0.0,0.5087719298245597,0.5087719298245597,-0.0074050225370251264
2015-09-25,0.37000000000000105,0.0,31.03,31.03000000000001,1.0,552805.0,31.03,31.20000000000001,31.370000000000005,31.54000000000001,30.86000000000001,30.69,30.520000000000003,0.0,0.5000000000000052,0.5000000000000052,0.006487187804087021
2015-09-28,0.9199999999999982,0.0,31.16,31.16000000000001,0.0,1110145.0,30.97333333333333,31.526666666666664,31.89333333333333,32.44666666666666,30.606666666666666,30.05333333333333,29.68666666666667,0.0,0.8043478260869564,0.8043478260869564,0.004189494038027683
2015-09-29,0.5099000000000018,0.0,31.04,31.04000000000001,1.0,-891061.0,31.0433,31.2966,31.5532,31.8065,30.7867,30.5334,30.276799999999994,0.0,0.4902922141596374,0.4902922141596374,-0.003851091142490404
2015-09-30,0.8000000000000007,0.0,31.3,31.300000000000008,1.0,2178364.0,31.32,31.709999999999994,32.12,32.50999999999999,30.91,30.52,30.10999999999999,0.0,0.4625000000000009,0.4625000000000009,0.008376288659793864
2015-10-01,0.4599999999999973,0.0,31.38,31.38000000000001,1.0,858774.0,31.36,31.6,31.82,32.059999999999995,31.14,30.9,30.680000000000003,0.0,0.5652173913043468,0.5652173913043468,0.002555910543130936
2015-10-02,0.9500000000000028,0.0,31.82,31.820000000000004,1.0,1124547.0,31.570000000000004,32.17000000000001,32.52000000000001,33.12000000000001,31.22000000000001,30.62,30.270000000000003,0.0,0.8947368421052619,0.8947368421052619,0.014021669853409855
2015-10-05,1.620000000000001,0.0,33.31,33.31000000000001,1.0,1210230.0,32.79666666666667,33.86333333333333,34.41666666666667,35.48333333333333,32.24333333333333,31.176666666666666,30.62333333333333,0.0,0.9753086419753092,0.9753086419753092,0.04682589566310503
2015-10-06,1.3399999999999963,0.0,32.8,32.80000000000001,1.0,-1247664.0,33.06666666666667,33.60333333333334,34.406666666666666,34.94333333333333,32.26333333333334,31.726666666666674,30.923333333333346,0.0,0.2014925373134304,0.2014925373134304,-0.015310717502251728
2015-10-07,1.3100000000000025,0.0,32.13,32.13000000000001,0.0,-1736348.0,32.34,32.89000000000001,33.65,34.20000000000001,31.580000000000005,31.03,30.270000000000003,0.0,0.2595419847328266,0.2595419847328266,-0.020426829268292517
2015-10-08,0.8100000000000023,0.0,32.36,32.36000000000001,0.0,763636.0,32.24333333333333,32.70666666666666,33.05333333333334,33.516666666666666,31.89666666666666,31.43333333333333,31.08666666666666,0.0,0.7160493827160452,0.7160493827160452,0.0071584189231247075
